,resist_id,last_trt,area_ha,recent_dist_yr,recent_dist_type,unit_name,grove_name,prior1_dist_yr,prior1_dist_type,prior2_dist_yr,prior2_dist_type,keep,prior1_dist_yr_0,diff.1.to.2,resst_d
204,261,2023,1.24332E-11,2023,rx_pile,Giant Sequoia National Monument,Big Stump,2018,mech_under,NA,NA,T,2018,5,261
205,262,2023,4.930757215,2023,rx_pile,Giant Sequoia National Monument,Big Stump,2019,mech_under,2018,mech_under,T,2019,4,262
206,263,2019,0.066422882,2019,mech_under,Giant Sequoia National Monument,Big Stump,2018,mech_under,NA,NA,T,2018,1,263
207,265,2023,3.448170464,2023,mech_under,Giant Sequoia National Monument,Big Stump,2021,rx_pile,2019,mech_under,T,2021,2,265
208,265,2023,3.448170464,2023,rx_pile,Giant Sequoia National Monument,Big Stump,2023,mech_under,2021,rx_pile,T,2023,0,265
209,266,2023,5.09317E-15,2023,rx_pile,Giant Sequoia National Monument,Big Stump,2022,rx_pile,NA,NA,T,2022,1,266
210,268,2023,1.16415E-14,2023,rx_pile,Giant Sequoia National Monument,Big Stump,2022,rx_pile,2019,mech_under,T,2022,1,268
211,269,2022,0.769973164,2022,rx_pile,Giant Sequoia National Monument,Big Stump,2019,mech_under,2018,mech_under,T,2019,3,269
212,270,2022,8.27369E-16,2022,rx_pile,Giant Sequoia National Monument,Big Stump,2019,mech_under,NA,NA,T,2019,3,270
213,271,2022,2.9118E-15,2022,rx_pile,Giant Sequoia National Monument,Big Stump,2016,mech_under,NA,NA,T,2016,6,271
214,272,2023,3.4173E-07,2023,mech_under,Giant Sequoia National Monument,Big Stump,2022,rx_pile,2021,rx_pile,T,2022,1,272
215,272,2023,3.4173E-07,2023,rx_pile,Giant Sequoia National Monument,Big Stump,2023,mech_under,2022,rx_pile,T,2023,0,272
216,275,2023,1.26412E-07,2023,mech_under,Giant Sequoia National Monument,Big Stump,2022,rx_pile,2021,rx_pile,T,2022,1,275
217,275,2023,1.26412E-07,2023,rx_pile,Giant Sequoia National Monument,Big Stump,2023,mech_under,2022,rx_pile,T,2023,0,275
218,277,2023,2.98013E-07,2023,mech_under,Giant Sequoia National Monument,Big Stump,2022,rx_pile,2021,rx_pile,T,2022,1,277
219,277,2023,2.98013E-07,2023,rx_pile,Giant Sequoia National Monument,Big Stump,2023,mech_under,2022,rx_pile,T,2023,0,277
220,280,2022,5.90631E-05,2022,rx_pile,Giant Sequoia National Monument,Big Stump,2017,rx_pile,NA,NA,T,2017,5,280
221,281,2022,0.687718597,2022,rx_pile,Giant Sequoia National Monument,Big Stump,2017,rx_pile,2016,mech_under,T,2017,5,281
222,282,2022,10.22944263,2022,rx_pile,Giant Sequoia National Monument,Big Stump,NA,NA,NA,NA,T,0,2022,282
223,283,2023,2.09758E-07,2023,mech_under,Giant Sequoia National Monument,Big Stump,2021,rx_pile,2016,rx_pile,T,2021,2,283
224,283,2023,2.09758E-07,2023,rx_pile,Giant Sequoia National Monument,Big Stump,2023,mech_under,2021,rx_pile,T,2023,0,283
225,284,2023,1.65E-15,2023,mech_under,Giant Sequoia National Monument,Big Stump,2021,rx_pile,2016,rx_pile,T,2021,2,284
226,285,2023,8.52651E-18,2023,rx_pile,Giant Sequoia National Monument,Big Stump,2017,rx_pile,2016,rx_pile,T,2017,6,285
227,286,2023,1.38778E-21,2023,rx_pile,Giant Sequoia National Monument,Big Stump,2016,rx_pile,NA,NA,T,2016,7,286
228,287,2016,4.14673E-15,2016,mech_under,Giant Sequoia National Monument,Big Stump,NA,NA,NA,NA,T,0,2016,287
229,287,2016,4.14673E-15,2016,rx_pile,Giant Sequoia National Monument,Big Stump,2016,mech_under,NA,NA,T,2016,0,287
230,290,2023,1.91948E-08,2023,mech_under,Giant Sequoia National Monument,Big Stump,2021,rx_pile,2017,rx_pile,T,2021,2,290
231,290,2023,1.91948E-08,2023,rx_pile,Giant Sequoia National Monument,Big Stump,2023,mech_under,2021,rx_pile,T,2023,0,290
232,291,2017,6.92359E-05,2017,rx_pile,Giant Sequoia National Monument,Big Stump,2016,rx_pile,NA,NA,T,2016,1,291
233,292,2017,9.196112505,2017,rx_pile,Giant Sequoia National Monument,Big Stump,2016,rx_pile,2016,mech_under,T,2016,1,292
234,296,2016,0.399989684,2016,rx_pile,Giant Sequoia National Monument,Big Stump,NA,NA,NA,NA,T,0,2016,296
235,297,2021,0.163102452,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,2021,297
236,299,2021,0.000130531,2021,modsev_fire,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,2021,299
237,300,2017,132.7042319,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,2017,300
238,302,2017,48.70260888,2017,modsev_fire,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,2017,302
239,306,2017,5.624084644,2017,highsev_fire,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,2017,306
240,308,2017,0.173960579,2017,highsev_fire,Giant Sequoia National Monument,Black Mountain,1985,mech_under,NA,NA,T,1985,32,308
241,310,2017,2.755793486,2017,modsev_fire,Giant Sequoia National Monument,Black Mountain,1985,mech_under,NA,NA,T,1985,32,310
242,311,2017,1.254467982,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,1985,mech_under,NA,NA,T,1985,32,311
243,312,1985,2.75566E-13,1985,mech_under,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,1985,312
244,314,2017,2.945945074,2017,highsev_fire,Giant Sequoia National Monument,Black Mountain,1986,mech_under,NA,NA,T,1986,31,314
245,316,2017,2.89539853,2017,modsev_fire,Giant Sequoia National Monument,Black Mountain,1986,mech_under,NA,NA,T,1986,31,316
246,317,2017,4.35702073,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,1986,mech_under,NA,NA,T,1986,31,317
247,318,1986,0.175189569,1986,mech_under,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,1986,318
248,322,2017,1.646574762,2017,highsev_fire,Giant Sequoia National Monument,Black Mountain,1987,mech_under,NA,NA,T,1987,30,322
249,323,2017,8.771256264,2017,modsev_fire,Giant Sequoia National Monument,Black Mountain,1987,mech_under,NA,NA,T,1987,30,323
250,326,2017,11.19484807,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,1987,mech_under,NA,NA,T,1987,30,326
251,328,1987,0.099161911,1987,mech_under,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,1987,328
252,330,2017,0.858518654,2017,highsev_fire,Giant Sequoia National Monument,Black Mountain,2016,mech_under,NA,NA,T,2016,1,330
253,331,2017,5.456272321,2017,modsev_fire,Giant Sequoia National Monument,Black Mountain,2016,mech_under,NA,NA,T,2016,1,331
254,333,2017,0.335063002,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2016,mech_under,1987,mech_under,T,2016,1,333
255,335,2017,2.439248466,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2016,mech_under,1986,mech_under,T,2016,1,335
256,336,2017,0.925787167,2017,modsev_fire,Giant Sequoia National Monument,Black Mountain,2016,mech_under,1986,mech_under,T,2016,1,336
257,337,2016,0.915673156,2016,mech_under,Giant Sequoia National Monument,Black Mountain,1986,mech_under,NA,NA,T,1986,30,337
258,338,2017,14.36207613,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2016,mech_under,NA,NA,T,2016,1,338
259,340,2017,0.351617832,2017,highsev_fire,Giant Sequoia National Monument,Black Mountain,2016,mech_under,1986,mech_under,T,2016,1,340
260,341,2016,4.00498099,2016,mech_under,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,2016,341
261,342,2021,0.053370953,2021,modsev_fire,Giant Sequoia National Monument,Black Mountain,2017,mech_under,NA,NA,T,2017,4,342
262,345,2018,1.07957E-13,2018,mech_under,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,2018,345
263,347,2021,0.028996999,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,3,347
264,348,2021,5.82077E-15,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,3,348
265,349,2018,1.357614395,2018,mech_under,Giant Sequoia National Monument,Black Mountain,2016,mech_under,NA,NA,T,2016,2,349
266,349,2018,1.357614395,2018,rx_pile,Giant Sequoia National Monument,Black Mountain,2018,mech_under,2016,mech_under,T,2018,0,349
267,350,2018,1.202427838,2018,mech_under,Giant Sequoia National Monument,Black Mountain,2017,lowsev_fire,2016,mech_under,T,2017,1,350
268,350,2018,1.202427838,2018,rx_pile,Giant Sequoia National Monument,Black Mountain,2018,mech_under,2017,lowsev_fire,T,2018,0,350
269,352,2017,1.839889955,2017,highsev_fire,Giant Sequoia National Monument,Black Mountain,2015,mech_under,NA,NA,T,2015,2,352
270,353,2017,0.071466427,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2015,mech_under,2008,lowsev_fire,T,2015,2,353
271,355,2017,15.18629509,2017,modsev_fire,Giant Sequoia National Monument,Black Mountain,2015,mech_under,NA,NA,T,2015,2,355
272,357,2017,0.467949098,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2015,mech_under,2008,lowsev_fire,T,2015,2,357
273,358,2017,4.183438775,2017,modsev_fire,Giant Sequoia National Monument,Black Mountain,2015,mech_under,1985,mech_under,T,2015,2,358
274,359,2017,0.048084968,2017,modsev_fire,Giant Sequoia National Monument,Black Mountain,2016,mech_under,2015,mech_under,T,2016,1,359
275,360,2017,0.180000049,2017,modsev_fire,Giant Sequoia National Monument,Black Mountain,2015,mech_under,1987,mech_under,T,2015,2,360
276,362,2017,0.044418088,2017,highsev_fire,Giant Sequoia National Monument,Black Mountain,2016,mech_under,2015,mech_under,T,2016,1,362
277,363,2017,50.24934484,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2015,mech_under,NA,NA,T,2015,2,363
278,365,2018,0.302019073,2018,mech_under,Giant Sequoia National Monument,Black Mountain,2016,mech_under,2015,mech_under,T,2016,2,365
279,365,2018,0.302019073,2018,rx_pile,Giant Sequoia National Monument,Black Mountain,2018,mech_under,2016,mech_under,T,2018,0,365
280,367,2018,0.063485027,2018,mech_under,Giant Sequoia National Monument,Black Mountain,2017,lowsev_fire,2016,mech_under,T,2017,1,367
281,367,2018,0.063485027,2018,rx_pile,Giant Sequoia National Monument,Black Mountain,2018,mech_under,2017,lowsev_fire,T,2018,0,367
282,371,2017,0.916873439,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2016,mech_under,2015,mech_under,T,2016,1,371
283,372,2016,2.020295762,2016,mech_under,Giant Sequoia National Monument,Black Mountain,2015,mech_under,NA,NA,T,2015,1,372
284,374,2017,2.55891438,2017,highsev_fire,Giant Sequoia National Monument,Black Mountain,2015,mech_under,1985,mech_under,T,2015,2,374
285,375,2015,0.202696949,2015,mech_under,Giant Sequoia National Monument,Black Mountain,1985,mech_under,NA,NA,T,1985,30,375
286,378,2017,1.439434871,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2015,mech_under,1985,mech_under,T,2015,2,378
287,379,2015,0.329659637,2015,mech_under,Giant Sequoia National Monument,Black Mountain,1987,mech_under,NA,NA,T,1987,28,379
288,380,2017,1.971712179,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2015,mech_under,1987,mech_under,T,2015,2,380
289,381,2015,13.26356302,2015,mech_under,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,2015,381
290,387,2018,2.51021E-14,2018,mech_under,Giant Sequoia National Monument,Black Mountain,2016,rx_pile,2016,mech_under,T,2016,2,387
291,387,2018,2.51021E-14,2018,rx_pile,Giant Sequoia National Monument,Black Mountain,2018,mech_under,2016,rx_pile,T,2018,0,387
292,390,2016,1.02737E-12,2016,rx_pile,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,2016,390
293,396,2021,1.16415E-14,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2017,rx_pile,2016,rx_pile,T,2017,4,396
294,401,2021,4.820138415,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2017,rx_pile,2016,rx_pile,T,2017,4,401
295,405,2021,1.486292877,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,3,405
296,409,2021,5.23869E-14,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,3,409
297,418,2018,1.89831E-14,2018,mech_under,Giant Sequoia National Monument,Black Mountain,2017,rx_pile,2016,rx_pile,T,2017,1,418
298,421,2017,1.774465589,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2016,rx_pile,2015,mech_under,T,2016,1,421
299,421,2017,1.774465589,2017,rx_pile,Giant Sequoia National Monument,Black Mountain,2017,lowsev_fire,2016,rx_pile,T,2017,0,421
300,422,2017,0.08471253,2017,modsev_fire,Giant Sequoia National Monument,Black Mountain,2016,rx_pile,2015,mech_under,T,2016,1,422
301,422,2017,0.08471253,2017,rx_pile,Giant Sequoia National Monument,Black Mountain,2017,modsev_fire,2016,rx_pile,T,2017,0,422
302,424,2018,3.044937548,2018,mech_under,Giant Sequoia National Monument,Black Mountain,2017,rx_pile,2016,rx_pile,T,2017,1,424
303,424,2018,3.044937548,2018,rx_pile,Giant Sequoia National Monument,Black Mountain,2018,mech_under,2017,rx_pile,T,2018,0,424
304,425,2021,0.009062512,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,3,425
305,426,2018,0.92425671,2018,mech_under,Giant Sequoia National Monument,Black Mountain,2017,rx_pile,2017,lowsev_fire,T,2017,1,426
306,426,2018,0.92425671,2018,rx_pile,Giant Sequoia National Monument,Black Mountain,2018,mech_under,2017,rx_pile,T,2018,0,426
307,428,2017,10.84511788,2017,rx_pile,Giant Sequoia National Monument,Black Mountain,2016,rx_pile,2015,mech_under,T,2016,1,428
308,430,2017,5.38421E-14,2017,rx_pile,Giant Sequoia National Monument,Black Mountain,2015,mech_under,NA,NA,T,2015,2,430
309,431,2017,3.89991E-13,2017,rx_pile,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,2017,431
310,433,2017,1.39698E-13,2017,modsev_fire,Giant Sequoia National Monument,Black Mountain,2011,mech_under,NA,NA,T,2011,6,433
311,434,2017,4.65661E-14,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2011,mech_under,NA,NA,T,2011,6,434
312,435,2011,2.79397E-13,2011,mech_under,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,2011,435
313,436,2017,0,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2011,mech_under,2010,mech_under,T,2011,6,436
314,441,2011,2.56114E-13,2011,rx_pile,Giant Sequoia National Monument,Black Mountain,2010,mech_under,NA,NA,T,2010,1,441
315,442,2017,0,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2011,rx_pile,2011,mech_under,T,2011,6,442
316,443,2021,2.77391E-05,2021,modsev_fire,Giant Sequoia National Monument,Black Mountain,2011,rx_pile,2011,mech_under,T,2011,10,443
317,452,2021,0.001302829,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2011,rx_pile,2011,mech_under,T,2011,10,452
318,454,2017,0.01005836,2017,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2011,rx_pile,2011,mech_under,T,2011,6,454
319,457,2011,0.001307691,2011,mech_under,Giant Sequoia National Monument,Black Mountain,2010,rx_pile,2010,mech_under,T,2010,1,457
320,457,2011,0.001307691,2011,rx_pile,Giant Sequoia National Monument,Black Mountain,2011,mech_under,2010,rx_pile,T,2011,0,457
321,458,2017,0.001003909,2017,modsev_fire,Giant Sequoia National Monument,Black Mountain,2011,rx_pile,2011,mech_under,T,2011,6,458
322,460,2011,2.32831E-14,2011,mech_under,Giant Sequoia National Monument,Black Mountain,2010,rx_pile,2010,mech_under,T,2010,1,460
323,461,2021,1.73154E-06,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2011,rx_pile,2011,mech_under,T,2011,10,461
324,465,2021,0,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2011,mech_under,2007,mech_under,T,2011,10,465
325,467,2021,2.91038E-15,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2011,mech_under,2010,mech_under,T,2011,10,467
326,469,2011,1.86517E-18,2011,mech_under,Giant Sequoia National Monument,Black Mountain,2010,mech_under,2007,mech_under,T,2010,1,469
327,475,2011,5.4672E-06,2011,mech_under,Giant Sequoia National Monument,Black Mountain,2010,rx_pile,2010,mech_under,T,2010,1,475
328,475,2011,5.4672E-06,2011,rx_pile,Giant Sequoia National Monument,Black Mountain,2011,mech_under,2010,rx_pile,T,2011,0,475
329,478,2021,0.00097583,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2007,mech_under,NA,NA,T,2007,14,478
330,479,2021,0.084533911,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,3,479
331,482,2018,0.118181724,2018,mech_under,Giant Sequoia National Monument,Black Mountain,2016,mech_under,2015,mech_under,T,2016,2,482
332,482,2018,0.118181724,2018,rx_pile,Giant Sequoia National Monument,Black Mountain,2018,mech_under,2016,mech_under,T,2018,0,482
333,483,2018,0.017489861,2018,mech_under,Giant Sequoia National Monument,Black Mountain,2016,mech_under,2007,mech_under,T,2016,2,483
334,483,2018,0.017489861,2018,rx_pile,Giant Sequoia National Monument,Black Mountain,2018,mech_under,2016,mech_under,T,2018,0,483
335,485,2018,2.204154491,2018,mech_under,Giant Sequoia National Monument,Black Mountain,2017,rx_pile,2016,rx_pile,T,2017,1,485
336,485,2018,2.204154491,2018,rx_pile,Giant Sequoia National Monument,Black Mountain,2018,mech_under,2017,rx_pile,T,2018,0,485
337,486,2021,0.005146761,2021,lowsev_fire,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,3,486
338,487,2018,0.50589047,2018,mech_under,Giant Sequoia National Monument,Black Mountain,2017,rx_pile,2017,lowsev_fire,T,2017,1,487
339,487,2018,0.50589047,2018,rx_pile,Giant Sequoia National Monument,Black Mountain,2018,mech_under,2017,rx_pile,T,2018,0,487
340,488,2017,0.024362517,2017,rx_pile,Giant Sequoia National Monument,Black Mountain,2016,rx_pile,2015,mech_under,T,2016,1,488
341,492,2007,0.010628483,2007,mech_under,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,2007,492
342,496,2022,0.010570468,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,4,496
343,500,2022,6.11861489,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2016,mech_under,2015,mech_under,T,2016,6,500
344,501,2022,4.793789179,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2017,modsev_fire,2015,mech_under,T,2017,5,501
345,502,2022,7.520862562,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2017,lowsev_fire,2016,mech_under,T,2017,5,502
346,503,2022,37.70498739,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2017,lowsev_fire,2015,mech_under,T,2017,5,503
347,507,2022,21.04351284,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2015,mech_under,NA,NA,T,2015,7,507
348,509,2022,1.040355013,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2017,modsev_fire,2016,mech_under,T,2017,5,509
349,510,2022,0.115488797,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2017,highsev_fire,2016,mech_under,T,2017,5,510
350,511,2022,4.175939715,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2017,highsev_fire,2015,mech_under,T,2017,5,511
351,512,2022,1.598660161,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2016,mech_under,NA,NA,T,2016,6,512
352,514,2022,0.366181179,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2017,lowsev_fire,2016,mech_under,T,2017,5,514
353,516,2022,0.91653557,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2017,modsev_fire,NA,NA,T,2017,5,516
354,518,2022,0.070994148,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,4,518
355,520,2022,0.000156922,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,4,520
356,521,2022,0.262288549,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,4,521
357,523,2022,0.246225005,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,4,523
358,525,2022,0.009613787,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2007,mech_under,NA,NA,T,2007,15,525
359,526,2022,0.011553366,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,4,526
360,527,2022,7.16902E-06,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,4,527
361,528,2022,0.017082017,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2018,rx_pile,2018,mech_under,T,2018,4,528
362,529,2022,0,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2018,mech_under,NA,NA,T,2018,4,529
363,530,2022,12.34574977,2022,mech_under,Giant Sequoia National Monument,Black Mountain,2017,lowsev_fire,NA,NA,T,2017,5,530
364,531,2022,4.132848325,2022,mech_under,Giant Sequoia National Monument,Black Mountain,NA,NA,NA,NA,T,0,2022,531
365,532,2015,7.755219406,2015,lowsev_fire,Giant Sequoia National Monument,Boulder Creek,NA,NA,NA,NA,T,0,2015,532
366,534,2015,1.812450354,2015,modsev_fire,Giant Sequoia National Monument,Boulder Creek,NA,NA,NA,NA,T,0,2015,534
367,535,2015,0.172643102,2015,lowsev_fire,Giant Sequoia National Monument,Boulder Creek,1985,mech_under,NA,NA,T,1985,30,535
368,536,1985,0.14072347,1985,mech_under,Giant Sequoia National Monument,Boulder Creek,NA,NA,NA,NA,T,0,1985,536
369,537,2015,0.372072383,2015,lowsev_fire,Giant Sequoia National Monument,Boulder Creek,2009,rx_pile,NA,NA,T,2009,6,537
370,538,2018,9.842655181,2018,lowsev_fire,Giant Sequoia National Monument,Burro Creek,NA,NA,NA,NA,T,0,2018,538
371,539,2018,5.96194E-08,2018,lowsev_fire,Giant Sequoia National Monument,Burro Creek,NA,NA,NA,NA,T,0,2018,539
372,539,2018,5.96194E-08,2018,modsev_fire,Giant Sequoia National Monument,Burro Creek,2018,lowsev_fire,NA,NA,T,2018,0,539
373,540,2018,0.868356444,2018,modsev_fire,Giant Sequoia National Monument,Burro Creek,NA,NA,NA,NA,T,0,2018,540
374,544,2018,0.028312029,2018,highsev_fire,Giant Sequoia National Monument,Burro Creek,NA,NA,NA,NA,T,0,2018,544
