"","X","resist_id","combo_fire_mech","highsev_fire","lowsev_fire","mech_under","modsev_fire","rx_pile","last_dist_yr","last_dist_type","area_ha","ever.high","diff.1.to.2","resist_class"
"264",264,1772,0,1,0,0,0,2,2021,"highsev_fire",0.18,"past high sev",12,"Loss of mature forest"
"265",265,1782,0,1,0,0,0,2,2021,"highsev_fire",1.65,"past high sev",12,"Loss of mature forest"
"266",266,1847,0,1,1,0,0,1,2021,"highsev_fire",0.13,"past high sev",11,"Loss of mature forest"
"267",267,1851,0,1,1,0,0,1,2021,"highsev_fire",0.01,"past high sev",11,"Loss of mature forest"
"268",268,1916,0,1,0,1,0,1,2020,"highsev_fire",1.22,"past high sev",9,"Loss of mature forest"
"269",269,1918,0,1,0,1,0,1,2020,"highsev_fire",0,"past high sev",9,"Loss of mature forest"
"270",270,1971,0,1,0,1,0,1,2017,"highsev_fire",0,"past high sev",6,"Loss of mature forest"
"271",271,1983,0,1,0,0,0,1,2021,"highsev_fire",0.32,"past high sev",10,"Loss of mature forest"
"272",272,2072,0,1,0,0,0,2,2021,"highsev_fire",0.11,"past high sev",10,"Loss of mature forest"
"273",273,2076,0,1,0,0,0,2,2021,"highsev_fire",0.65,"past high sev",10,"Loss of mature forest"
"274",274,2078,0,1,0,0,0,2,2021,"highsev_fire",25.52,"past high sev",10,"Loss of mature forest"
"275",275,2085,0,1,0,0,0,2,2021,"highsev_fire",0.13,"past high sev",10,"Loss of mature forest"
"276",276,2088,0,1,0,0,0,2,2021,"highsev_fire",0.07,"past high sev",10,"Loss of mature forest"
"277",277,2091,0,1,0,0,0,2,2021,"highsev_fire",0.36,"past high sev",10,"Loss of mature forest"
"278",278,2095,0,1,0,0,0,2,2021,"highsev_fire",0,"past high sev",10,"Loss of mature forest"
"279",279,2113,0,1,0,0,0,2,2021,"highsev_fire",0.02,"past high sev",10,"Loss of mature forest"
"280",280,2139,0,1,0,2,0,0,2020,"highsev_fire",1.85,"past high sev",8,"Loss of mature forest"
"281",281,2187,0,1,0,1,0,0,2020,"highsev_fire",4.7,"past high sev",8,"Loss of mature forest"
"282",282,2196,0,1,0,2,0,0,2020,"highsev_fire",0.03,"past high sev",8,"Loss of mature forest"
"283",283,2236,0,1,0,1,0,0,2017,"highsev_fire",9.53,"past high sev",5,"Loss of mature forest"
"284",284,2249,0,1,0,1,0,1,2020,"highsev_fire",0.89,"past high sev",8,"Loss of mature forest"
"285",285,2270,0,1,0,1,0,1,2020,"highsev_fire",0,"past high sev",8,"Loss of mature forest"
"286",286,2274,0,1,0,1,0,1,2020,"highsev_fire",1.21,"past high sev",8,"Loss of mature forest"
"287",287,2352,0,1,0,1,0,1,2020,"highsev_fire",0,"past high sev",8,"Loss of mature forest"
"288",288,2353,0,1,0,1,0,1,2020,"highsev_fire",0.03,"past high sev",8,"Loss of mature forest"
"289",289,2355,0,1,0,1,0,1,2020,"highsev_fire",0.07,"past high sev",8,"Loss of mature forest"
"290",290,2356,0,1,0,1,0,1,2020,"highsev_fire",0.83,"past high sev",8,"Loss of mature forest"
"291",291,2385,0,1,0,1,0,1,2020,"highsev_fire",0.04,"past high sev",8,"Loss of mature forest"
"292",292,2397,0,1,0,1,0,1,2020,"highsev_fire",0.55,"past high sev",8,"Loss of mature forest"
"293",293,2402,0,1,0,1,0,1,2020,"highsev_fire",0.12,"past high sev",8,"Loss of mature forest"
"294",294,2410,0,1,0,1,0,1,2020,"highsev_fire",0.06,"past high sev",8,"Loss of mature forest"
"295",295,2411,0,1,0,1,0,1,2020,"highsev_fire",0.01,"past high sev",8,"Loss of mature forest"
"296",296,2418,0,1,0,1,0,1,2020,"highsev_fire",0.01,"past high sev",8,"Loss of mature forest"
"297",297,2450,0,1,0,1,0,1,2020,"highsev_fire",0.02,"past high sev",8,"Loss of mature forest"
"298",298,2456,0,1,0,0,0,1,2020,"highsev_fire",0.42,"past high sev",8,"Loss of mature forest"
"299",299,2459,0,1,0,1,0,1,2020,"highsev_fire",1.11,"past high sev",8,"Loss of mature forest"
"300",300,2476,0,1,0,0,0,1,2021,"highsev_fire",1.51,"past high sev",9,"Loss of mature forest"
"301",301,2528,0,1,0,0,0,2,2021,"highsev_fire",0.24,"past high sev",9,"Loss of mature forest"
"302",302,2549,0,1,1,0,0,1,2021,"highsev_fire",0,"past high sev",9,"Loss of mature forest"
"303",303,2551,0,1,0,0,0,2,2021,"highsev_fire",0.03,"past high sev",9,"Loss of mature forest"
"304",304,2555,0,1,0,0,0,2,2021,"highsev_fire",0,"past high sev",9,"Loss of mature forest"
"305",305,2556,0,1,0,0,0,2,2021,"highsev_fire",0,"past high sev",9,"Loss of mature forest"
"306",306,2603,0,1,0,2,0,0,2020,"highsev_fire",0.04,"past high sev",7,"Loss of mature forest"
"307",307,2609,0,1,0,2,0,0,2020,"highsev_fire",1.94,"past high sev",7,"Loss of mature forest"
"308",308,2619,0,1,0,2,0,0,2020,"highsev_fire",0.14,"past high sev",7,"Loss of mature forest"
"309",309,2664,0,1,0,1,0,1,2020,"highsev_fire",2.87,"past high sev",7,"Loss of mature forest"
"310",310,2749,0,1,0,1,0,1,2020,"highsev_fire",0.43,"past high sev",7,"Loss of mature forest"
"311",311,2761,0,1,0,1,0,0,2015,"highsev_fire",0.21,"past high sev",1,"Loss of mature forest"
"312",312,2788,0,1,0,0,0,2,2021,"highsev_fire",0.58,"past high sev",7,"Loss of mature forest"
"313",313,2798,0,1,0,2,0,0,2017,"highsev_fire",0.36,"past high sev",2,"Loss of mature forest"
"314",314,2800,0,1,0,2,0,0,2017,"highsev_fire",5.04,"past high sev",2,"Loss of mature forest"
"315",315,2817,0,1,0,1,0,0,2017,"highsev_fire",12.48,"past high sev",2,"Loss of mature forest"
"316",316,2824,0,1,0,0,0,1,2021,"highsev_fire",0.14,"past high sev",6,"Loss of mature forest"
"317",317,2853,0,1,0,2,0,0,2017,"highsev_fire",0.65,"past high sev",1,"Loss of mature forest"
"318",318,2884,0,1,0,1,0,0,2020,"highsev_fire",0.65,"past high sev",4,"Loss of mature forest"
"319",319,2915,0,1,0,2,0,0,2017,"highsev_fire",0.67,"past high sev",1,"Loss of mature forest"
"320",320,2923,0,1,0,1,0,0,2017,"highsev_fire",1.6,"past high sev",1,"Loss of mature forest"
"321",321,3031,0,1,0,1,0,1,2021,"highsev_fire",10.51,"past high sev",5,"Loss of mature forest"
"322",322,3059,0,1,0,1,0,1,2021,"highsev_fire",0.01,"past high sev",5,"Loss of mature forest"
"323",323,3177,0,1,0,2,0,0,2021,"highsev_fire",1.49,"past high sev",4,"Loss of mature forest"
"324",324,3191,0,1,0,2,0,0,2021,"highsev_fire",0,"past high sev",4,"Loss of mature forest"
"325",325,3206,0,1,0,1,0,0,2017,"mech_under",0.01,"past high sev",2,"Loss of mature forest"
"326",326,3230,0,1,0,1,0,1,2017,"highsev_fire",0,"past high sev",1,"Loss of mature forest"
"327",327,3331,0,1,0,2,0,0,2020,"highsev_fire",0.02,"past high sev",2,"Loss of mature forest"
"328",328,3418,0,1,0,2,0,0,2020,"highsev_fire",0.06,"past high sev",2,"Loss of mature forest"
"329",329,3420,0,1,0,2,0,0,2020,"highsev_fire",0.01,"past high sev",2,"Loss of mature forest"
"330",330,3426,0,1,0,2,0,0,2020,"highsev_fire",0.01,"past high sev",2,"Loss of mature forest"
"331",331,3442,0,1,0,2,0,0,2020,"highsev_fire",0,"past high sev",2,"Loss of mature forest"
"332",332,3446,0,1,0,2,0,0,2020,"highsev_fire",0.01,"past high sev",2,"Loss of mature forest"
"333",333,3457,0,1,0,2,0,0,2020,"highsev_fire",0.33,"past high sev",2,"Loss of mature forest"
"334",334,3465,0,1,1,1,0,0,2020,"highsev_fire",0.06,"past high sev",2,"Loss of mature forest"
"335",335,3468,0,1,0,2,0,0,2018,"mech_under",0,"past high sev",1,"Loss of mature forest"
"336",336,3477,0,1,0,1,0,0,2020,"highsev_fire",10,"past high sev",2,"Loss of mature forest"
"337",337,3478,0,1,0,2,0,0,2020,"highsev_fire",0,"past high sev",2,"Loss of mature forest"
"338",338,3486,0,1,0,2,0,0,2020,"highsev_fire",0,"past high sev",2,"Loss of mature forest"
"339",339,3487,0,1,0,2,0,0,2020,"highsev_fire",0.38,"past high sev",2,"Loss of mature forest"
"340",340,3510,0,1,0,2,0,0,2020,"highsev_fire",0.03,"past high sev",2,"Loss of mature forest"
"341",341,3516,0,1,0,2,0,0,2020,"highsev_fire",1.13,"past high sev",2,"Loss of mature forest"
"342",342,3517,0,1,0,2,0,0,2020,"highsev_fire",1.56,"past high sev",2,"Loss of mature forest"
"343",343,3519,0,1,0,2,0,0,2020,"highsev_fire",0.31,"past high sev",2,"Loss of mature forest"
"344",344,3521,0,1,0,2,0,0,2020,"highsev_fire",0.5,"past high sev",2,"Loss of mature forest"
"345",345,3522,0,1,0,2,0,0,2020,"highsev_fire",1,"past high sev",2,"Loss of mature forest"
"346",346,3523,0,1,0,2,0,0,2020,"highsev_fire",0.34,"past high sev",2,"Loss of mature forest"
"347",347,3614,0,1,0,2,0,0,2020,"highsev_fire",0.05,"past high sev",2,"Loss of mature forest"
"348",348,3635,0,1,0,2,0,0,2020,"highsev_fire",0.64,"past high sev",2,"Loss of mature forest"
"349",349,3658,0,1,0,2,0,0,2020,"highsev_fire",0.06,"past high sev",2,"Loss of mature forest"
"350",350,3668,0,1,0,2,0,0,2020,"highsev_fire",0.04,"past high sev",2,"Loss of mature forest"
"351",351,3670,0,1,0,2,0,0,2020,"highsev_fire",0.01,"past high sev",2,"Loss of mature forest"
"352",352,3675,0,1,0,2,0,0,2020,"highsev_fire",0,"past high sev",2,"Loss of mature forest"
"353",353,3683,0,1,0,2,0,0,2020,"highsev_fire",0.1,"past high sev",2,"Loss of mature forest"
"354",354,3690,0,1,0,2,0,0,2020,"highsev_fire",0.3,"past high sev",2,"Loss of mature forest"
"355",355,3701,0,1,0,2,0,0,2020,"highsev_fire",0.1,"past high sev",2,"Loss of mature forest"
"356",356,3761,0,1,0,1,0,0,2018,"mech_under",4.25,"past high sev",3,"Loss of mature forest"
"357",357,3944,0,1,0,1,0,1,2020,"highsev_fire",1.25,"past high sev",2,"Loss of mature forest"
"358",358,4018,0,1,0,1,0,1,2020,"highsev_fire",0.4,"past high sev",2,"Loss of mature forest"
"359",359,4167,0,1,0,2,0,0,2019,"mech_under",7.34,"past high sev",2,"Loss of mature forest"
"360",360,4474,0,1,0,0,0,1,2020,"highsev_fire",0.1,"past high sev",1,"Loss of mature forest"
"361",361,4498,0,1,0,1,0,1,2019,"rx_pile",0.12,"past high sev",1,"Loss of mature forest"
"362",362,4526,0,1,0,1,1,0,2024,"modsev_fire",0.4,"past high sev",4,"Loss of mature forest"
"363",363,4535,0,1,1,1,0,0,2024,"lowsev_fire",0.25,"past high sev",4,"Loss of mature forest"
"364",364,4538,0,2,0,1,0,0,2024,"highsev_fire",0.32,"past high sev",4,"Loss of mature forest"
"365",365,4548,0,1,0,1,1,0,2024,"highsev_fire",0.21,"past high sev",4,"Loss of mature forest"
"366",366,4552,0,1,1,1,0,0,2024,"highsev_fire",0.04,"past high sev",4,"Loss of mature forest"
"367",367,4566,0,1,0,2,0,0,2020,"mech_under",1,"past high sev",3,"Loss of mature forest"
"368",368,4610,0,1,0,1,0,1,2021,"highsev_fire",0,"past high sev",1,"Loss of mature forest"
"369",369,4725,0,1,0,2,0,0,2022,"mech_under",1,"past high sev",5,"Loss of mature forest"
"370",370,4742,0,1,0,2,0,0,2022,"mech_under",7.24,"past high sev",5,"Loss of mature forest"
"371",371,4746,0,1,0,2,0,0,2022,"mech_under",6.61,"past high sev",2,"Loss of mature forest"
"372",372,4764,0,1,0,1,0,0,2022,"mech_under",0.02,"past high sev",4,"Loss of mature forest"
"373",373,4778,0,1,0,1,0,0,2022,"mech_under",19.62,"past high sev",2,"Loss of mature forest"
"374",374,4798,0,1,0,1,0,0,2022,"mech_under",0.7,"past high sev",5,"Loss of mature forest"
"375",375,4805,0,1,0,2,0,0,2022,"mech_under",0.14,"past high sev",4,"Loss of mature forest"
"376",376,4813,0,1,0,1,0,0,2022,"mech_under",8.01,"past high sev",7,"Loss of mature forest"
"377",377,4821,0,1,0,2,0,0,2022,"mech_under",0,"past high sev",7,"Loss of mature forest"
"378",378,4967,0,1,0,0,0,2,2022,"rx_pile",0.04,"past high sev",19,"Loss of mature forest"
"379",379,5054,0,1,0,1,0,1,2022,"rx_pile",3.43,"past high sev",4,"Loss of mature forest"
"380",380,5245,0,1,0,1,0,1,2023,"mech_under",0,"past high sev",2,"Loss of mature forest"
"381",381,5270,0,1,1,1,0,0,2023,"mech_under",0.01,"past high sev",2,"Loss of mature forest"
"382",382,5280,0,1,0,2,0,0,2023,"mech_under",2.21,"past high sev",2,"Loss of mature forest"
"383",383,5297,0,1,0,2,0,0,2023,"mech_under",0.01,"past high sev",1,"Loss of mature forest"
"384",384,5302,0,1,0,2,0,0,2023,"mech_under",1.71,"past high sev",3,"Loss of mature forest"
"385",385,5303,0,1,0,2,0,0,2023,"mech_under",0.58,"past high sev",3,"Loss of mature forest"
"386",386,5321,0,1,0,1,0,0,2023,"mech_under",0.14,"past high sev",3,"Loss of mature forest"
"387",387,5329,0,1,0,1,0,0,2023,"mech_under",8.56,"past high sev",2,"Loss of mature forest"
"388",388,5373,0,1,0,2,0,0,2024,"highsev_fire",0.25,"past high sev",1,"Loss of mature forest"
"389",389,5378,0,1,0,1,1,0,2024,"highsev_fire",0.46,"past high sev",1,"Loss of mature forest"
"390",390,5392,0,1,0,1,1,0,2024,"modsev_fire",0.17,"past high sev",1,"Loss of mature forest"
"391",391,5397,0,1,0,2,0,0,2024,"highsev_fire",0.83,"past high sev",1,"Loss of mature forest"
"392",392,5400,0,1,0,2,0,0,2024,"highsev_fire",0.06,"past high sev",1,"Loss of mature forest"
"393",393,5401,0,1,1,1,0,0,2024,"lowsev_fire",0.11,"past high sev",1,"Loss of mature forest"
"394",394,5405,0,1,0,2,0,0,2024,"highsev_fire",0.67,"past high sev",1,"Loss of mature forest"
"395",395,5406,0,1,1,1,0,0,2024,"highsev_fire",0.09,"past high sev",1,"Loss of mature forest"
"396",396,5409,0,2,0,1,0,0,2024,"highsev_fire",2.28,"past high sev",1,"Loss of mature forest"
"397",397,5422,0,1,0,1,0,0,2024,"highsev_fire",0.08,"past high sev",1,"Loss of mature forest"
"398",398,5509,0,1,0,1,0,1,2023,"mech_under",0.49,"past high sev",8,"Loss of mature forest"
"399",399,5519,0,1,0,1,0,0,2023,"mech_under",4.69,"past high sev",8,"Loss of mature forest"
"400",400,5533,0,1,0,1,0,1,2023,"mech_under",0.31,"past high sev",8,"Loss of mature forest"
"401",401,5540,0,1,0,1,0,1,2023,"mech_under",0.09,"past high sev",8,"Loss of mature forest"
"402",402,5622,0,1,0,2,0,0,2023,"mech_under",0.83,"past high sev",8,"Loss of mature forest"
"403",403,5703,0,1,0,1,0,1,2023,"rx_pile",0,"past high sev",1,"Loss of mature forest"
"404",404,5718,0,1,0,1,0,1,2023,"rx_pile",0,"past high sev",1,"Loss of mature forest"
"405",405,5763,0,1,0,0,0,1,2023,"rx_pile",180.08,"past high sev",3,"Loss of mature forest"
"406",406,5777,0,1,0,1,0,1,2024,"highsev_fire",0.01,"past high sev",1,"Loss of mature forest"
"407",407,5844,0,1,0,1,0,1,2023,"rx_pile",0.31,"past high sev",1,"Loss of mature forest"
"408",408,5977,0,1,0,2,0,0,2024,"mech_under",0.01,"past high sev",3,"Loss of mature forest"
"409",409,5979,0,1,0,2,0,0,2024,"mech_under",0.04,"past high sev",2,"Loss of mature forest"
"410",410,5997,0,1,0,1,0,0,2024,"mech_under",27.72,"past high sev",3,"Loss of mature forest"
"411",411,6004,0,1,0,2,0,0,2024,"mech_under",0.07,"past high sev",4,"Loss of mature forest"
"412",412,6013,0,1,0,2,0,0,2024,"mech_under",3.27,"past high sev",4,"Loss of mature forest"
"413",413,6021,0,1,0,2,0,0,2024,"mech_under",0.03,"past high sev",6,"Loss of mature forest"
"414",414,6027,0,1,0,2,0,0,2024,"mech_under",0.14,"past high sev",4,"Loss of mature forest"
"415",415,6028,0,1,0,2,0,0,2024,"mech_under",0.03,"past high sev",4,"Loss of mature forest"
"416",416,6042,0,1,0,2,0,0,2024,"mech_under",0.02,"past high sev",4,"Loss of mature forest"
"417",417,6049,0,1,0,1,0,0,2024,"mech_under",5.03,"past high sev",4,"Loss of mature forest"
"418",418,6068,0,1,0,1,0,0,2024,"mech_under",9.25,"past high sev",9,"Loss of mature forest"
"419",419,6077,0,1,0,2,0,0,2024,"mech_under",0.14,"past high sev",1,"Loss of mature forest"
"420",420,6084,0,1,0,2,0,0,2024,"mech_under",0.78,"past high sev",6,"Loss of mature forest"
"421",421,6086,0,1,0,2,0,0,2024,"mech_under",0,"past high sev",6,"Loss of mature forest"
"422",422,6094,0,1,0,2,0,0,2024,"mech_under",1.62,"past high sev",9,"Loss of mature forest"
"423",423,6137,0,1,0,1,0,1,2024,"rx_pile",0,"past high sev",1,"Loss of mature forest"
"424",424,6148,0,1,0,1,0,1,2024,"rx_pile",0.02,"past high sev",4,"Loss of mature forest"
"425",425,6150,0,1,0,1,0,1,2024,"rx_pile",0,"past high sev",2,"Loss of mature forest"
"426",426,6162,0,1,0,1,0,1,2024,"rx_pile",0.01,"past high sev",1,"Loss of mature forest"
"427",427,6188,0,1,0,0,0,1,2024,"rx_pile",0,"past high sev",4,"Loss of mature forest"
"428",428,6238,0,1,0,0,0,1,2024,"rx_pile",0.14,"past high sev",9,"Loss of mature forest"
"429",429,6257,0,1,0,1,0,1,2024,"rx_pile",0.06,"past high sev",2,"Loss of mature forest"
"430",430,1,0,0,1,0,0,0,1986,"lowsev_fire",6.53,"never high sev",1986,"No resistance"
"431",431,4,0,0,1,0,0,0,1987,"lowsev_fire",1.38,"never high sev",1987,"No resistance"
"432",432,10,0,0,1,0,0,0,1988,"lowsev_fire",0.07,"never high sev",1988,"No resistance"
"433",433,13,0,0,1,0,0,0,1991,"lowsev_fire",135.89,"never high sev",1991,"No resistance"
"434",434,23,0,0,1,0,0,0,1996,"lowsev_fire",6.19,"never high sev",1996,"No resistance"
"435",435,26,0,0,1,0,0,0,2003,"lowsev_fire",0,"never high sev",2003,"No resistance"
"436",436,29,0,0,1,0,0,0,2008,"lowsev_fire",0.35,"never high sev",2008,"No resistance"
"437",437,33,0,0,1,0,0,0,2010,"lowsev_fire",2.72,"never high sev",2010,"Moderate resistance"
"438",438,38,0,0,1,0,0,0,2013,"lowsev_fire",5.24,"never high sev",2013,"Moderate resistance"
"439",439,39,0,0,1,0,0,0,2015,"lowsev_fire",348.31,"never high sev",2015,"Moderate resistance"
"440",440,46,0,0,1,0,0,0,2016,"lowsev_fire",25.16,"never high sev",2016,"Moderate resistance"
"441",441,52,0,0,1,0,0,0,2017,"lowsev_fire",71.82,"never high sev",2017,"Moderate resistance"
"442",442,59,0,0,1,0,0,0,2018,"lowsev_fire",60.34,"never high sev",2018,"Moderate resistance"
"443",443,67,0,0,1,0,1,0,2020,"lowsev_fire",0.08,"never high sev",4,"High resistance"
"444",444,68,0,0,2,0,0,0,2020,"lowsev_fire",1.37,"never high sev",4,"High resistance"
"445",445,69,0,0,2,0,0,0,2020,"lowsev_fire",0.02,"never high sev",2,"High resistance"
"446",446,70,0,0,1,0,1,0,2020,"lowsev_fire",0.63,"never high sev",34,"Moderate resistance"
"447",447,72,0,0,2,0,0,0,2020,"lowsev_fire",42.09,"never high sev",34,"Moderate resistance"
"448",448,73,0,0,2,0,0,0,2020,"lowsev_fire",0.78,"never high sev",3,"High resistance"
"449",449,75,0,0,1,0,1,0,2020,"lowsev_fire",0.14,"never high sev",3,"High resistance"
"450",450,76,0,0,1,0,0,0,2020,"lowsev_fire",807.28,"never high sev",2020,"Moderate resistance"
"451",451,77,0,0,1,0,1,0,2020,"modsev_fire",0.02,"never high sev",4,"High resistance"
"452",452,88,0,0,1,0,1,0,2020,"modsev_fire",6.67,"never high sev",34,"Moderate resistance"
"453",453,109,0,0,1,0,1,0,2021,"lowsev_fire",0.67,"never high sev",5,"High resistance"
"454",454,111,0,0,2,0,0,0,2021,"lowsev_fire",2.38,"never high sev",5,"High resistance"
"455",455,113,0,0,2,0,0,0,2021,"lowsev_fire",5.27,"never high sev",26,"Moderate resistance"
"456",456,114,0,0,2,0,0,0,2021,"lowsev_fire",2.97,"never high sev",25,"Moderate resistance"
"457",457,115,0,0,1,0,1,0,2021,"lowsev_fire",0.02,"never high sev",25,"Moderate resistance"
"458",458,116,0,0,1,0,1,0,2021,"lowsev_fire",0.14,"never high sev",26,"Moderate resistance"
"459",459,117,0,0,2,0,0,0,2021,"lowsev_fire",0.01,"never high sev",33,"Moderate resistance"
"460",460,118,0,0,2,0,0,0,2021,"lowsev_fire",5.48,"never high sev",35,"Moderate resistance"
"461",461,121,0,0,2,0,0,0,2021,"lowsev_fire",0.63,"never high sev",34,"Moderate resistance"
"462",462,122,0,0,1,0,1,0,2021,"lowsev_fire",0.34,"never high sev",13,"High resistance"
"463",463,124,0,0,2,0,0,0,2021,"lowsev_fire",2.47,"never high sev",13,"High resistance"
"464",464,125,0,0,2,0,0,0,2021,"lowsev_fire",0.14,"never high sev",12,"High resistance"
"465",465,126,0,0,1,0,0,0,2021,"lowsev_fire",346.57,"never high sev",2021,"Moderate resistance"
"466",466,135,0,0,1,0,1,0,2021,"modsev_fire",0.13,"never high sev",5,"High resistance"
"467",467,138,0,0,1,0,1,0,2021,"modsev_fire",19.64,"never high sev",26,"Moderate resistance"
"468",468,140,0,0,1,0,1,0,2021,"modsev_fire",3.13,"never high sev",25,"Moderate resistance"
"469",469,147,0,0,1,0,1,0,2021,"modsev_fire",0.5,"never high sev",34,"Moderate resistance"
"470",470,148,0,0,1,0,1,0,2021,"modsev_fire",0.43,"never high sev",35,"Moderate resistance"
"471",471,155,0,0,1,0,1,0,2021,"modsev_fire",0.22,"never high sev",13,"High resistance"
"472",472,199,0,0,1,0,0,0,2022,"lowsev_fire",1.25,"never high sev",2022,"Moderate resistance"
"473",473,204,0,0,2,0,0,0,2023,"lowsev_fire",0,"never high sev",27,"Moderate resistance"
"474",474,205,0,0,1,0,0,0,2023,"lowsev_fire",0.04,"never high sev",2023,"Moderate resistance"
"475",475,210,0,0,1,0,1,0,2024,"lowsev_fire",3.02,"never high sev",6,"High resistance"
"476",476,214,0,0,2,0,0,0,2024,"lowsev_fire",43.67,"never high sev",6,"High resistance"
"477",477,219,0,0,1,0,1,0,2024,"lowsev_fire",0.22,"never high sev",37,"Moderate resistance"
"478",478,221,0,0,2,0,0,0,2024,"lowsev_fire",0.6,"never high sev",37,"Moderate resistance"
"479",479,222,0,0,1,0,0,0,2024,"lowsev_fire",46.01,"never high sev",2024,"Moderate resistance"
"480",480,227,0,0,1,0,1,0,2024,"modsev_fire",8.79,"never high sev",6,"High resistance"
"481",481,243,0,0,1,0,1,0,2024,"modsev_fire",1.47,"never high sev",37,"Moderate resistance"
"482",482,273,0,0,1,1,0,0,2020,"lowsev_fire",0.13,"never high sev",69,"Moderate resistance"
"483",483,282,0,0,1,1,0,0,2020,"lowsev_fire",4.83,"never high sev",68,"Moderate resistance"
"484",484,289,0,0,1,2,0,0,2020,"lowsev_fire",6.4,"never high sev",67,"Moderate resistance"
"485",485,293,0,0,1,1,0,0,2020,"lowsev_fire",4.08,"never high sev",67,"Moderate resistance"
"486",486,299,0,0,1,1,0,0,2020,"lowsev_fire",3.51,"never high sev",62,"Moderate resistance"
