"","X","resist_id","combo_fire_mech","highsev_fire","lowsev_fire","mech_under","modsev_fire","rx_pile","last_trt","area_ha","ever.high","diff.1.to.2","resist_class"
"2103",2103,2939,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2104",2104,2943,0,0,0,3,0,0,2018,0.2,NA,35,"Moderate resistance"
"2105",2105,2945,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2106",2106,2948,0,0,0,2,0,1,2018,0.71,NA,6,"High resistance"
"2107",2107,2949,0,0,0,2,0,1,2018,0.27,NA,6,"High resistance"
"2108",2108,2954,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2109",2109,2956,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2110",2110,2957,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2111",2111,2959,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2112",2112,2960,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2113",2113,2961,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2114",2114,2962,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2115",2115,2967,0,0,0,3,0,0,2018,0,NA,5,"Low resistance"
"2116",2116,2970,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2117",2117,2973,0,0,0,2,0,0,2018,6.63,NA,47,"Moderate resistance"
"2118",2118,2974,0,0,0,2,1,0,2020,1.25,NA,2,"High resistance"
"2119",2119,2975,0,0,0,3,0,0,2018,0.48,NA,24,"Moderate resistance"
"2120",2120,2976,0,0,0,2,0,1,2018,0.04,NA,6,"High resistance"
"2121",2121,2977,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2122",2122,2987,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2123",2123,2988,0,0,0,2,0,1,2018,0.11,NA,6,"High resistance"
"2124",2124,2994,0,0,0,3,0,0,2018,0.33,NA,35,"Moderate resistance"
"2125",2125,2998,0,0,0,3,0,0,2018,4.12,NA,65,"Moderate resistance"
"2126",2126,2999,0,0,0,2,0,0,2018,0.03,NA,25,"Moderate resistance"
"2127",2127,3002,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2128",2128,3005,0,0,0,2,0,1,2018,0.78,NA,6,"High resistance"
"2129",2129,3006,0,0,0,3,0,0,2018,0,NA,47,"Moderate resistance"
"2130",2130,3007,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2131",2131,3010,0,0,0,2,0,0,2018,0.46,NA,65,"Moderate resistance"
"2132",2132,3013,0,0,0,3,0,0,2018,0,NA,26,"Moderate resistance"
"2133",2133,3015,0,0,0,2,0,1,2018,0.02,NA,6,"High resistance"
"2134",2134,3016,0,0,0,2,0,1,2018,0.29,NA,6,"High resistance"
"2135",2135,3018,0,0,0,2,1,0,2020,0.39,NA,2,"High resistance"
"2136",2136,3022,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2137",2137,3024,0,0,0,2,0,1,2018,0.03,NA,6,"High resistance"
"2138",2138,3027,0,0,0,2,0,1,2018,0,NA,2,"High resistance"
"2139",2139,3028,0,0,0,2,0,0,2018,0,NA,28,"Moderate resistance"
"2140",2140,3030,0,0,0,2,1,0,2020,0.1,NA,2,"High resistance"
"2141",2141,3033,0,0,0,2,1,0,2020,0.15,NA,2,"High resistance"
"2142",2142,3037,0,0,0,2,1,0,2020,0.95,NA,2,"High resistance"
"2143",2143,3043,0,0,0,2,1,0,2020,0.76,NA,2,"High resistance"
"2144",2144,3045,0,0,0,2,1,0,2020,0.01,NA,2,"High resistance"
"2145",2145,3047,0,0,0,3,0,0,2018,0,NA,25,"Moderate resistance"
"2146",2146,3050,0,0,0,2,1,0,2020,1.75,NA,2,"High resistance"
"2147",2147,3052,0,0,0,2,1,0,2020,0.14,NA,2,"High resistance"
"2148",2148,3054,0,0,0,3,0,0,2018,0,NA,25,"Moderate resistance"
"2149",2149,3059,0,0,0,2,1,0,2020,0,NA,2,"High resistance"
"2150",2150,3063,0,0,0,2,1,0,2020,0.1,NA,2,"High resistance"
"2151",2151,3064,0,0,0,3,0,0,2018,0,NA,25,"Moderate resistance"
"2152",2152,3065,0,0,0,2,1,0,2020,0.01,NA,2,"High resistance"
"2153",2153,3066,0,0,0,2,1,0,2020,0.16,NA,2,"High resistance"
"2154",2154,3070,0,0,0,2,1,0,2020,0.1,NA,2,"High resistance"
"2155",2155,3075,0,0,0,2,1,0,2020,0.55,NA,2,"High resistance"
"2156",2156,3077,0,0,0,2,1,0,2020,0.03,NA,2,"High resistance"
"2157",2157,3079,0,0,0,2,1,0,2020,0,NA,2,"High resistance"
"2158",2158,3080,0,0,0,2,1,0,2020,0.51,NA,2,"High resistance"
"2159",2159,3082,0,0,0,3,0,0,2018,0.04,NA,25,"Moderate resistance"
"2160",2160,3083,0,0,0,2,1,0,2020,0.75,NA,2,"High resistance"
"2161",2161,3088,0,0,0,2,1,0,2020,0.31,NA,2,"High resistance"
"2162",2162,3094,0,0,0,3,0,0,2018,0,NA,53,"Moderate resistance"
"2163",2163,3095,0,0,0,3,0,0,2018,2.18,NA,35,"Moderate resistance"
"2164",2164,3097,0,0,0,2,0,0,2018,6.95,NA,66,"Moderate resistance"
"2165",2165,3099,0,0,0,2,1,0,2020,0.74,NA,2,"High resistance"
"2166",2166,3100,0,0,0,2,0,1,2018,0.22,NA,6,"High resistance"
"2167",2167,3103,0,0,0,2,1,0,2020,0.11,NA,2,"High resistance"
"2168",2168,3106,0,0,0,3,0,0,2018,2.27,NA,56,"Moderate resistance"
"2169",2169,3107,0,0,0,3,0,0,2018,1.46,NA,35,"Moderate resistance"
"2170",2170,3108,0,0,0,2,0,1,2018,0.47,NA,6,"High resistance"
"2171",2171,3111,0,0,0,2,0,1,2018,0.02,NA,6,"High resistance"
"2172",2172,3112,0,0,0,2,1,0,2020,0.42,NA,2,"High resistance"
"2173",2173,3114,0,0,0,2,1,0,2020,0,NA,2,"High resistance"
"2174",2174,3118,0,0,0,2,0,1,2018,0,NA,2,"High resistance"
"2175",2175,3124,0,0,0,2,1,0,2020,0.09,NA,2,"High resistance"
"2176",2176,3127,0,0,0,3,0,0,2018,0.03,NA,26,"Moderate resistance"
"2177",2177,3129,0,0,0,2,0,1,2018,0.07,NA,6,"High resistance"
"2178",2178,3130,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2179",2179,3131,0,0,0,2,0,0,2018,0.02,NA,57,"Moderate resistance"
"2180",2180,3132,0,0,0,2,0,1,2018,0.75,NA,6,"High resistance"
"2181",2181,3133,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2182",2182,3135,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2183",2183,3140,0,0,0,2,0,1,2018,0.16,NA,6,"High resistance"
"2184",2184,3143,0,0,0,2,0,1,2018,0.24,NA,6,"High resistance"
"2185",2185,3145,0,0,0,2,1,0,2020,0.03,NA,2,"High resistance"
"2186",2186,3149,0,0,0,1,1,0,2020,0.22,NA,2,"High resistance"
"2187",2187,3154,0,0,0,2,0,0,2018,0,NA,60,"Moderate resistance"
"2188",2188,3156,0,0,0,2,1,0,2020,0.01,NA,2,"High resistance"
"2189",2189,3157,0,0,0,2,1,0,2020,0,NA,2,"High resistance"
"2190",2190,3158,0,0,0,2,0,0,2018,0,NA,59,"Moderate resistance"
"2191",2191,3162,0,0,0,2,1,0,2020,0.01,NA,2,"High resistance"
"2192",2192,3163,0,0,0,3,0,0,2018,0.08,NA,31,"Moderate resistance"
"2193",2193,3166,0,0,0,2,1,0,2020,0,NA,2,"High resistance"
"2194",2194,3170,0,0,0,2,1,0,2020,0.02,NA,2,"High resistance"
"2195",2195,3171,0,0,0,2,1,0,2020,0.35,NA,2,"High resistance"
"2196",2196,3175,0,0,0,3,0,0,2018,0.06,NA,25,"Moderate resistance"
"2197",2197,3176,0,0,0,1,1,1,2020,0.03,NA,2,"High resistance"
"2198",2198,3178,0,0,0,2,0,1,2018,0.08,NA,6,"High resistance"
"2199",2199,3184,0,0,0,3,0,0,2018,0,NA,25,"Moderate resistance"
"2200",2200,3189,0,0,0,3,0,0,2018,0.01,NA,31,"Moderate resistance"
"2201",2201,3193,0,0,0,2,1,0,2020,0.26,NA,2,"High resistance"
"2202",2202,3194,0,0,0,3,0,0,2018,0,NA,31,"Moderate resistance"
"2203",2203,3199,0,0,0,2,1,0,2020,0.01,NA,2,"High resistance"
"2204",2204,3202,0,0,0,2,1,0,2020,0.23,NA,2,"High resistance"
"2205",2205,3209,0,0,0,2,0,0,2018,0.12,NA,32,"Moderate resistance"
"2206",2206,3210,0,0,0,2,1,0,2021,0.28,NA,3,"High resistance"
"2207",2207,3211,0,0,0,2,0,0,2018,0,NA,31,"Moderate resistance"
"2208",2208,3212,0,0,0,1,0,1,2018,0.42,NA,6,"High resistance"
"2209",2209,3213,0,0,0,2,0,0,2018,1.5,NA,35,"Moderate resistance"
"2210",2210,3214,0,0,0,2,0,0,2018,1.43,NA,1,"Low resistance"
"2211",2211,3224,0,0,0,2,1,0,2021,0.06,NA,3,"High resistance"
"2212",2212,3225,0,0,0,2,1,0,2021,0.08,NA,3,"High resistance"
"2213",2213,3232,0,0,0,2,0,1,2018,1.61,NA,1,"High resistance"
"2214",2214,3233,0,0,0,2,1,0,2021,0.12,NA,3,"High resistance"
"2215",2215,3234,0,0,0,2,0,1,2018,1.7,NA,1,"High resistance"
"2216",2216,3237,0,0,0,2,0,1,2018,0,NA,1,"High resistance"
"2217",2217,3238,0,0,0,1,0,2,2018,0,NA,6,"High resistance"
"2218",2218,3245,0,0,0,1,1,0,2018,16.26,NA,3,"High resistance"
"2219",2219,3248,0,0,0,1,1,1,2018,0.13,NA,3,"High resistance"
"2220",2220,3251,0,0,0,2,1,0,2018,0,NA,3,"High resistance"
"2221",2221,3252,0,0,0,2,0,0,2018,0,NA,6,"Low resistance"
"2222",2222,3255,0,0,0,1,0,0,2018,12.11,NA,2018,"Low resistance"
"2223",2223,3324,0,0,0,1,0,2,2018,0.01,NA,6,"High resistance"
"2224",2224,3329,0,0,0,1,0,2,2018,0,NA,6,"High resistance"
"2225",2225,3330,0,0,0,2,0,1,2018,0,NA,6,"High resistance"
"2226",2226,3331,0,0,0,1,0,2,2018,0.01,NA,6,"High resistance"
"2227",2227,3333,0,0,0,1,0,2,2018,1.72,NA,6,"High resistance"
"2228",2228,3334,0,0,0,2,0,1,2018,4.49,NA,6,"High resistance"
"2229",2229,3339,0,0,0,2,0,1,2018,6.3,NA,6,"High resistance"
"2230",2230,3340,0,0,0,1,0,2,2018,0.35,NA,6,"High resistance"
"2231",2231,3342,0,0,0,2,0,1,2018,1.21,NA,6,"High resistance"
"2232",2232,3346,0,0,0,1,1,1,2020,1.15,NA,2,"High resistance"
"2233",2233,3353,0,0,0,2,0,1,2018,0,NA,25,"Moderate resistance"
"2234",2234,3357,0,0,0,1,0,2,2018,0.16,NA,6,"High resistance"
"2235",2235,3359,0,0,0,1,0,2,2018,0,NA,6,"High resistance"
"2236",2236,3376,0,0,0,1,1,1,2020,0,NA,2,"High resistance"
"2237",2237,3391,0,0,0,1,1,1,2020,0.13,NA,2,"High resistance"
"2238",2238,3396,0,0,0,2,0,1,2018,0,NA,49,"Moderate resistance"
"2239",2239,3397,0,0,0,2,0,1,2018,0.01,NA,26,"Moderate resistance"
"2240",2240,3398,0,0,0,1,0,1,2018,0.15,NA,27,"Moderate resistance"
"2241",2241,3399,0,0,0,1,0,1,2018,1.04,NA,26,"Moderate resistance"
"2242",2242,3401,0,0,0,2,0,1,2018,0.06,NA,26,"Moderate resistance"
"2243",2243,3402,0,0,0,2,0,1,2018,0.5,NA,27,"Moderate resistance"
"2244",2244,3403,0,0,0,1,0,2,2018,0,NA,1,"High resistance"
"2245",2245,3404,0,0,0,1,0,1,2018,0.4,NA,49,"Moderate resistance"
"2246",2246,3407,0,0,0,1,0,2,2018,0,NA,6,"High resistance"
"2247",2247,3412,0,0,0,1,0,1,2018,0.01,NA,57,"Moderate resistance"
"2248",2248,3415,0,0,0,1,0,2,2018,0,NA,1,"High resistance"
"2249",2249,3416,0,0,0,1,0,2,2018,0,NA,1,"High resistance"
"2250",2250,3417,0,0,0,2,0,1,2018,0.01,NA,1,"High resistance"
"2251",2251,3419,0,0,0,1,0,1,2018,0.84,NA,45,"Moderate resistance"
"2252",2252,3433,0,0,0,1,0,1,2018,2.37,NA,1,"High resistance"
"2253",2253,3441,0,0,0,2,0,1,2018,2.08,NA,1,"High resistance"
"2254",2254,3443,0,0,0,1,0,2,2018,0,NA,1,"High resistance"
"2255",2255,3458,0,0,0,2,0,0,2019,0.07,NA,1,"Low resistance"
"2256",2256,3470,0,0,0,2,0,1,2019,0,NA,1,"High resistance"
"2257",2257,3472,0,0,0,2,0,0,2019,2.12,NA,3,"Low resistance"
"2258",2258,3473,0,0,0,2,0,1,2019,0.3,NA,1,"High resistance"
"2259",2259,3474,0,0,0,2,0,1,2019,0.13,NA,3,"High resistance"
"2260",2260,3477,0,0,0,2,1,0,2019,0.3,NA,2,"High resistance"
"2261",2261,3479,0,0,0,1,0,0,2019,0,NA,2019,"Low resistance"
"2262",2262,3485,0,0,0,1,0,2,2019,0,NA,3,"High resistance"
"2263",2263,3487,0,0,0,1,0,2,2019,0,NA,3,"High resistance"
"2264",2264,3492,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2265",2265,3494,0,0,0,1,0,2,2019,0,NA,6,"High resistance"
"2266",2266,3495,0,0,0,1,0,2,2019,0,NA,3,"High resistance"
"2267",2267,3497,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2268",2268,3498,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2269",2269,3502,0,0,0,2,0,1,2019,0,NA,1,"High resistance"
"2270",2270,3503,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2271",2271,3504,0,0,0,1,0,2,2019,0,NA,6,"High resistance"
"2272",2272,3505,0,0,0,2,0,1,2019,0,NA,1,"High resistance"
"2273",2273,3506,0,0,0,1,0,2,2019,0,NA,3,"High resistance"
"2274",2274,3507,0,0,0,2,0,1,2019,0,NA,1,"High resistance"
"2275",2275,3510,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2276",2276,3511,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2277",2277,3515,0,0,0,1,0,2,2019,0,NA,7,"High resistance"
"2278",2278,3516,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2279",2279,3517,0,0,0,1,0,2,2019,0.47,NA,1,"High resistance"
"2280",2280,3518,0,0,0,1,0,2,2019,0,NA,7,"High resistance"
"2281",2281,3520,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2282",2282,3522,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2283",2283,3545,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2284",2284,3547,0,0,0,1,0,2,2019,0,NA,7,"High resistance"
"2285",2285,3548,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2286",2286,3549,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2287",2287,3552,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2288",2288,3556,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2289",2289,3566,0,0,0,1,1,1,2020,0,NA,1,"High resistance"
"2290",2290,3578,0,0,0,1,0,2,2019,0,NA,6,"High resistance"
"2291",2291,3583,0,0,0,2,0,1,2019,0,NA,6,"High resistance"
"2292",2292,3585,0,0,0,2,0,1,2019,2.15,NA,1,"High resistance"
"2293",2293,3589,0,0,0,1,0,2,2019,0,NA,7,"High resistance"
"2294",2294,3590,0,0,0,1,0,2,2019,0,NA,7,"High resistance"
"2295",2295,3593,0,0,0,1,0,2,2019,0.06,NA,1,"High resistance"
"2296",2296,3594,0,0,0,2,0,1,2019,2.46,NA,1,"High resistance"
"2297",2297,3595,0,0,0,1,0,2,2019,0.08,NA,1,"High resistance"
"2298",2298,3597,0,0,0,2,0,1,2019,0,NA,7,"High resistance"
"2299",2299,3599,0,0,0,2,0,1,2019,1.49,NA,1,"High resistance"
"2300",2300,3600,0,0,0,2,0,1,2019,0,NA,1,"High resistance"
"2301",2301,3601,0,0,0,2,0,1,2019,0,NA,1,"High resistance"
"2302",2302,3607,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2303",2303,3610,0,0,0,1,0,2,2019,1.82,NA,1,"High resistance"
"2304",2304,3611,0,0,0,2,0,1,2019,0,NA,1,"High resistance"
"2305",2305,3613,0,0,0,1,0,2,2019,0.02,NA,1,"High resistance"
"2306",2306,3614,0,0,0,1,0,2,2019,0,NA,7,"High resistance"
"2307",2307,3616,0,0,0,1,0,2,2019,0,NA,7,"High resistance"
"2308",2308,3619,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2309",2309,3622,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2310",2310,3623,0,0,0,2,0,1,2019,0.47,NA,1,"High resistance"
"2311",2311,3631,0,0,0,1,0,2,2019,0.29,NA,1,"High resistance"
"2312",2312,3632,0,0,0,1,0,2,2019,0,NA,7,"High resistance"
"2313",2313,3640,0,0,0,1,0,2,2019,0.51,NA,1,"High resistance"
"2314",2314,3641,0,0,0,2,0,1,2019,1.84,NA,1,"High resistance"
"2315",2315,3648,0,0,0,2,0,1,2019,0.73,NA,1,"High resistance"
"2316",2316,3649,0,0,0,2,0,1,2019,0,NA,7,"High resistance"
"2317",2317,3650,0,0,0,2,0,1,2019,18.08,NA,1,"High resistance"
"2318",2318,3651,0,0,0,2,0,1,2019,0.01,NA,1,"High resistance"
"2319",2319,3657,0,0,0,1,0,2,2019,0.04,NA,1,"High resistance"
"2320",2320,3659,0,0,0,1,0,2,2019,3.11,NA,1,"High resistance"
"2321",2321,3661,0,0,0,1,1,1,2020,0,NA,1,"High resistance"
"2322",2322,3662,0,0,0,1,1,1,2020,0,NA,1,"High resistance"
"2323",2323,3664,0,0,0,1,1,1,2020,0.04,NA,1,"High resistance"
"2324",2324,3666,0,0,0,1,0,2,2019,0.27,NA,1,"High resistance"
"2325",2325,3670,0,0,0,2,0,1,2019,0,NA,1,"High resistance"
"2326",2326,3673,0,0,0,1,0,1,2019,0.08,NA,48,"Moderate resistance"
"2327",2327,3701,0,0,0,1,0,1,2019,12.66,NA,1,"High resistance"
"2328",2328,3702,0,0,0,1,0,2,2019,0,NA,1,"High resistance"
"2329",2329,3727,0,0,0,1,1,1,2019,2.65,NA,1,"High resistance"
"2330",2330,3731,0,0,0,1,1,1,2019,0,NA,1,"High resistance"
"2331",2331,3732,0,0,0,2,0,1,2019,0,NA,1,"High resistance"
"2332",2332,3735,0,0,0,1,0,1,2019,0,NA,7,"High resistance"
"2333",2333,3748,0,0,0,1,1,0,2024,0.17,NA,4,"High resistance"
"2334",2334,3771,0,0,0,1,2,0,2024,1.08,NA,4,"High resistance"
"2335",2335,3780,0,0,0,2,0,0,2020,0.31,NA,8,"Low resistance"
"2336",2336,3785,0,0,0,2,1,0,2020,0.5,NA,3,"High resistance"
"2337",2337,3786,0,0,0,1,0,0,2020,2.91,NA,2020,"Low resistance"
"2338",2338,3800,0,0,0,1,0,2,2020,0,NA,1,"High resistance"
"2339",2339,3801,0,0,0,1,0,2,2020,0.02,NA,1,"High resistance"
"2340",2340,3825,0,0,0,1,1,1,2021,0.68,NA,1,"High resistance"
"2341",2341,3876,0,0,0,1,0,2,2020,1.3,NA,1,"High resistance"
"2342",2342,3878,0,0,0,1,1,1,2021,0.04,NA,1,"High resistance"
"2343",2343,3880,0,0,0,1,1,1,2021,0,NA,1,"High resistance"
"2344",2344,3882,0,0,0,1,0,2,2020,0.32,NA,1,"High resistance"
"2345",2345,3884,0,0,0,1,0,2,2020,0.06,NA,1,"High resistance"
"2346",2346,3885,0,0,0,2,0,1,2020,0,NA,1,"High resistance"
"2347",2347,3888,0,0,0,2,0,1,2021,0.94,NA,4,"High resistance"
"2348",2348,3891,0,0,0,3,0,0,2021,0,NA,4,"Low resistance"
"2349",2349,3892,0,0,0,2,0,0,2021,0,NA,7,"Low resistance"
"2350",2350,3893,0,0,0,1,0,0,2021,29.01,NA,2021,"Low resistance"
"2351",2351,3913,0,0,0,1,0,2,2021,0,NA,3,"High resistance"
"2352",2352,3914,0,0,0,1,0,2,2021,0,NA,3,"High resistance"
"2353",2353,3924,0,0,0,1,0,2,2021,0,NA,3,"High resistance"
"2354",2354,3930,0,0,0,1,0,2,2021,0,NA,4,"High resistance"
"2355",2355,3936,0,0,0,2,1,0,2022,0,NA,1,"High resistance"
"2356",2356,3943,0,0,0,2,0,1,2022,0.01,NA,4,"High resistance"
"2357",2357,3945,0,0,0,2,0,1,2022,0.07,NA,4,"High resistance"
"2358",2358,3947,0,0,0,2,0,1,2022,0,NA,4,"High resistance"
"2359",2359,3948,0,0,0,2,0,1,2022,0.26,NA,4,"High resistance"
"2360",2360,3949,0,0,0,2,0,1,2022,0.25,NA,4,"High resistance"
"2361",2361,3952,0,0,0,2,0,1,2022,0.01,NA,4,"High resistance"
"2362",2362,3953,0,0,0,2,0,1,2022,0,NA,4,"High resistance"
"2363",2363,3957,0,0,0,2,0,1,2022,0.02,NA,4,"High resistance"
"2364",2364,3961,0,0,0,2,1,0,2022,1.04,NA,5,"High resistance"
"2365",2365,3964,0,0,0,3,0,0,2022,6.81,NA,6,"Low resistance"
"2366",2366,3968,0,0,0,2,1,0,2022,4.83,NA,5,"High resistance"
"2367",2367,3973,0,0,0,2,0,0,2022,0.05,NA,28,"Moderate resistance"
"2368",2368,3974,0,0,0,2,0,0,2022,0.01,NA,15,"Low resistance"
"2369",2369,3976,0,0,0,1,1,0,2022,0.14,NA,4,"High resistance"
"2370",2370,3984,0,0,0,2,1,0,2022,1.59,NA,2,"High resistance"
"2371",2371,3987,0,0,0,2,0,0,2022,0,NA,20,"Moderate resistance"
"2372",2372,3994,0,0,0,3,0,0,2022,0.22,NA,28,"Moderate resistance"
"2373",2373,3997,0,0,0,1,1,0,2022,2.8,NA,2,"High resistance"
"2374",2374,4004,0,0,0,3,0,0,2022,0.15,NA,28,"Moderate resistance"
"2375",2375,4008,0,0,0,1,1,0,2022,0,NA,1,"High resistance"
"2376",2376,4010,0,0,0,1,0,1,2022,0,NA,1,"High resistance"
"2377",2377,4012,0,0,0,2,0,0,2022,0,NA,39,"Moderate resistance"
"2378",2378,4013,0,0,0,2,0,1,2022,4.52,NA,4,"High resistance"
"2379",2379,4015,0,0,0,2,0,1,2022,0.55,NA,4,"High resistance"
"2380",2380,4021,0,0,0,1,1,0,2022,22.71,NA,7,"High resistance"
"2381",2381,4026,0,0,0,2,0,0,2022,22.33,NA,7,"Low resistance"
"2382",2382,4028,0,0,0,1,1,0,2022,0.92,NA,5,"High resistance"
"2383",2383,4030,0,0,0,2,1,0,2022,0.91,NA,4,"High resistance"
"2384",2384,4036,0,0,0,2,1,0,2022,0,NA,5,"High resistance"
"2385",2385,4037,0,0,0,2,0,0,2022,1.6,NA,6,"Low resistance"
"2386",2386,4038,0,0,0,2,1,0,2022,0,NA,7,"High resistance"
"2387",2387,4040,0,0,0,2,0,1,2022,0.02,NA,1,"High resistance"
"2388",2388,4042,0,0,0,2,0,1,2022,0.03,NA,1,"High resistance"
"2389",2389,4043,0,0,0,2,0,1,2022,0.15,"past high sev",1,"High resistance"
"2390",2390,4045,0,0,0,2,0,1,2022,0.01,NA,1,"High resistance"
"2391",2391,4048,0,0,0,1,0,2,2022,0,NA,4,"High resistance"
"2392",2392,4049,0,0,0,1,0,2,2022,0,NA,4,"High resistance"
"2393",2393,4050,0,0,0,1,0,2,2022,0,NA,4,"High resistance"
"2394",2394,4051,0,0,0,1,0,2,2022,0.2,NA,4,"High resistance"
"2395",2395,4052,0,0,0,1,0,0,2022,18.73,NA,2022,"Low resistance"
"2396",2396,4218,0,0,0,1,0,1,2022,0.35,NA,4,"High resistance"
"2397",2397,4231,0,0,0,2,0,1,2022,0.77,NA,3,"High resistance"
"2398",2398,4233,0,0,0,1,0,2,2022,0,NA,1,"High resistance"
"2399",2399,4234,0,0,0,1,0,2,2022,0.69,NA,5,"High resistance"
"2400",2400,4243,0,0,0,1,1,1,2022,1.78,NA,4,"High resistance"
"2401",2401,4248,0,0,0,2,0,1,2022,3.12,NA,1,"High resistance"
"2402",2402,4249,0,0,0,1,0,1,2022,0,NA,6,"High resistance"
"2403",2403,4252,0,0,0,2,0,1,2022,8.51,NA,1,"High resistance"
"2404",2404,4253,0,0,0,2,0,1,2022,0,NA,1,"High resistance"
"2405",2405,4257,0,0,0,1,0,1,2022,10.3,NA,2,"High resistance"
"2406",2406,4269,0,0,0,1,0,1,2022,0,NA,1,"High resistance"
"2407",2407,4271,0,0,0,1,0,1,2022,7.41,NA,8,"High resistance"
"2408",2408,4272,0,0,0,2,0,1,2022,0,NA,1,"High resistance"
"2409",2409,4275,0,0,0,2,1,0,2023,0,NA,2,"High resistance"
"2410",2410,4276,0,0,0,2,1,0,2023,0,NA,2,"High resistance"
"2411",2411,4279,0,0,0,2,1,0,2023,0.07,NA,5,"High resistance"
"2412",2412,4291,0,0,0,1,0,2,2023,0,NA,2,"High resistance"
"2413",2413,4298,0,0,0,1,0,2,2023,0.01,NA,2,"High resistance"
"2414",2414,4316,0,0,0,1,0,2,2023,0.07,NA,2,"High resistance"
"2415",2415,4322,0,0,0,1,1,1,2023,0.22,NA,2,"High resistance"
"2416",2416,4340,0,0,0,1,1,1,2023,0,NA,2,"High resistance"
"2417",2417,4342,0,0,0,1,0,2,2023,1.49,NA,2,"High resistance"
"2418",2418,4357,0,0,0,1,0,2,2023,7.89,NA,2,"High resistance"
"2419",2419,4366,0,0,0,1,1,1,2023,0.16,NA,2,"High resistance"
"2420",2420,4383,0,0,0,2,1,0,2023,0,NA,1,"High resistance"
"2421",2421,4391,0,0,0,3,0,0,2023,0.02,NA,16,"Moderate resistance"
"2422",2422,4393,0,0,0,2,1,0,2023,0.75,NA,2,"High resistance"
"2423",2423,4397,0,0,0,2,1,0,2023,0.06,NA,3,"High resistance"
"2424",2424,4405,0,0,0,2,1,0,2023,0.02,NA,1,"High resistance"
"2425",2425,4406,0,0,0,2,1,0,2023,0,NA,1,"High resistance"
"2426",2426,4408,0,0,0,2,1,0,2023,0,NA,3,"High resistance"
"2427",2427,4410,0,0,0,2,0,0,2023,0,NA,21,"Moderate resistance"
"2428",2428,4411,0,0,0,2,0,0,2023,0.06,NA,16,"Moderate resistance"
"2429",2429,4413,0,0,0,2,1,0,2023,0.07,NA,3,"High resistance"
"2430",2430,4422,0,0,0,1,1,0,2023,0.37,NA,3,"High resistance"
"2431",2431,4430,0,0,0,1,1,0,2023,0.03,NA,27,"Moderate resistance"
"2432",2432,4440,0,0,0,1,1,0,2023,12.14,NA,2,"High resistance"
"2433",2433,4447,0,0,0,1,1,0,2024,0.79,NA,1,"High resistance"
"2434",2434,4450,0,0,0,2,1,0,2023,0.17,NA,2,"High resistance"
"2435",2435,4458,0,0,0,2,0,0,2023,1.81,NA,37,"Moderate resistance"
"2436",2436,4463,0,0,0,2,1,0,2024,0,"past high sev",1,"High resistance"
"2437",2437,4471,0,0,0,2,1,0,2024,0.61,"past high sev",1,"High resistance"
"2438",2438,4474,0,0,0,2,1,0,2023,0.01,NA,3,"High resistance"
"2439",2439,4476,0,0,0,2,1,0,2024,0,"past high sev",1,"High resistance"
"2440",2440,4482,0,0,0,1,2,0,2024,0.67,NA,1,"High resistance"
"2441",2441,4489,0,0,0,2,1,0,2024,2.85,NA,1,"High resistance"
"2442",2442,4495,0,0,0,2,1,0,2024,1.87,NA,1,"High resistance"
"2443",2443,4496,0,0,0,2,1,0,2024,0.98,NA,1,"High resistance"
