resist_id,lowsev_fire,rx_pile,mech_under,modsev_fire,highsev_fire,last_trt,diff.1.to.2,area_ha,resist_class,,resst_d
608,0,0,2,0,1,2024,9,0.090000025,Loss of mature forest,,608
609,0,0,2,1,0,2024,9,3.847817178,High resistance,,609
611,1,0,2,0,0,2024,9,0.498005232,High resistance,,611
612,0,0,2,0,0,2024,38,7.494515681,Moderate resistance,,612
613,1,0,1,0,0,2015,29,4.66548544,Moderate resistance,,613
616,1,0,2,0,0,2023,8,1.954086951,High resistance,,616
617,0,0,2,1,0,2023,8,1.570093075,High resistance,,617
618,0,0,2,0,0,2023,37,1.737259057,Moderate resistance,,618
620,0,0,2,0,1,2023,8,0.406915564,Loss of mature forest,,620
621,0,0,1,1,0,2015,29,3.296967542,Moderate resistance,,621
622,0,0,1,0,0,1986,1986,1.530521564,Faded resistance,,622
623,0,0,2,0,0,2023,36,0.030220549,Moderate resistance,,623
624,0,0,3,1,0,2024,6,0.025818817,High resistance,,624
625,0,0,2,0,1,2024,6,0.682511875,Loss of mature forest,,625
627,0,0,2,0,0,2023,5,8.36735E-15,Low resistance,,627
629,0,0,2,1,0,2018,3,0.000928285,High resistance,,629
630,0,0,2,0,0,2018,32,0.122144535,Moderate resistance,,630
631,1,0,3,0,0,2023,5,0.584426634,High resistance,,631
633,0,0,2,1,0,2024,6,0.651566626,High resistance,,633
636,0,0,2,0,0,2024,6,6.77436E-08,Low resistance,,636
637,1,0,2,0,0,2024,6,0.126393784,High resistance,,637
638,0,0,3,0,0,2024,6,1.396883897,Low resistance,,638
639,1,0,3,0,0,2024,6,0.429391083,High resistance,,639
640,0,0,3,0,0,2023,5,1.067618843,Low resistance,,640
641,1,0,1,0,0,2018,3,18.10653003,High resistance,,641
643,1,0,2,0,0,2018,3,0.25229611,High resistance,,643
646,0,0,1,1,0,2018,3,7.209976822,High resistance,,646
648,0,0,1,0,1,2018,3,2.620214263,Loss of mature forest,,648
649,0,0,1,0,0,2018,2018,9.951367374,Low resistance,,649
652,0,1,0,1,0,2023,8,2.91038E-15,High resistance,,652
653,1,1,1,0,0,2023,5,0,High resistance,,653
655,0,1,0,0,0,2023,2023,2.10057E-12,Moderate resistance,,655
656,1,1,1,0,0,2023,1,3.63798E-15,High resistance,,656
657,0,1,1,0,0,2023,1,7.45786E-15,High resistance,,657
658,1,1,2,0,0,2023,1,0.300607832,High resistance,,658
659,0,1,2,0,0,2023,1,0.054153339,High resistance,,659
661,0,1,2,1,0,2023,1,0.060649226,High resistance,,661
663,0,1,1,1,0,2022,4,0.030483516,High resistance,,663
664,0,1,0,0,0,2022,2022,0,Moderate resistance,,664
668,1,1,2,0,0,2023,4,4.59159E-10,High resistance,,668
670,0,1,3,1,0,2023,4,0.455651996,High resistance,,670
671,0,1,3,0,0,2023,4,0.918855373,High resistance,,671
672,1,1,3,0,0,2023,4,1.014173015,High resistance,,672
679,0,1,1,1,0,2019,1,2.646752677,High resistance,,679
680,1,1,1,0,0,2019,1,17.33812178,High resistance,,680
683,0,1,1,0,0,2019,1,12.65505268,High resistance,,683
684,0,1,2,0,0,2023,4,4.36557E-15,High resistance,,684
685,0,1,2,1,0,2023,4,0.072005352,High resistance,,685
686,0,1,0,0,0,2019,2019,1.60898E-13,Moderate resistance,,686
687,1,1,3,0,0,2023,1,0.012479702,High resistance,,687
690,0,2,3,0,0,2023,1,2.91038E-15,High resistance,,690
691,0,2,4,0,0,2023,1,0.005510426,High resistance,,691
692,1,2,4,0,0,2023,1,0.018411791,High resistance,,692
693,0,2,1,0,0,2022,3,0,High resistance,,693
694,0,1,4,0,0,2023,4,0.163869745,High resistance,,694
696,1,1,4,0,0,2023,4,0.023748014,High resistance,,696
698,1,0,3,0,0,2023,8,0.103592735,High resistance,,698
700,0,0,3,0,0,2023,17,0.636078419,Moderate resistance,,700
702,0,0,1,0,0,2006,2006,3.88344E-11,Faded resistance,,702
704,1,0,2,0,0,2023,1,1.97091E-11,High resistance,,704
707,0,1,1,0,1,2023,1,0.190076578,Loss of mature forest,,707
708,1,1,1,0,0,2023,1,0.000606329,High resistance,,708
710,0,1,1,0,0,2023,1,5.72014E-13,High resistance,,710
711,0,1,1,1,0,2023,1,0.26743362,High resistance,,711
712,0,1,2,1,0,2023,1,0.019940285,High resistance,,712
713,0,0,2,0,0,2023,1,3.74857E-12,Low resistance,,713
715,0,0,2,1,0,2022,7,1.36621E-05,High resistance,,715
719,1,0,1,0,0,2022,7,11.77383413,High resistance,,719
721,1,0,2,0,0,2022,7,7.07926E-07,High resistance,,721
722,0,0,2,1,0,2022,4,0.91152765,High resistance,,722
724,1,0,2,0,0,2022,4,1.027118146,High resistance,,724
725,0,0,1,1,0,2022,7,22.70555751,High resistance,,725
727,0,0,1,0,1,2022,7,5.111300393,Loss of mature forest,,727
728,0,0,1,0,0,2022,2022,0.163999487,Low resistance,,728
731,0,1,1,1,0,2024,2,0.316425335,High resistance,,731
732,1,1,1,0,0,2024,2,0.08224039,High resistance,,732
733,0,1,1,0,0,2024,2024,1.12732E-12,Moderate resistance,,733
733,0,1,1,0,0,2024,0,1.12732E-12,High resistance,,733
734,0,1,1,1,0,2024,1,0.104664142,High resistance,,734
736,1,1,1,0,0,2024,1,0.020188769,High resistance,,736
737,0,1,1,0,0,2024,1,0.003025062,High resistance,,737
738,1,1,0,0,0,2024,9,1.257155836,High resistance,,738
740,0,1,2,0,0,2024,1,3.72529E-13,High resistance,,740
741,0,1,0,1,0,2024,9,1.27542097,High resistance,,741
742,0,1,0,0,0,2024,2024,0.730934257,Moderate resistance,,742
745,0,1,3,1,0,2023,1,4.34106E-08,High resistance,,745
745,0,1,3,1,0,2023,0,4.34106E-08,High resistance,,745
746,0,1,2,1,0,2023,6,1.66036E-15,High resistance,,746
746,0,1,2,1,0,2023,0,1.66036E-15,High resistance,,746
749,0,1,2,0,1,2023,1,0.076409342,Loss of mature forest,,749
751,1,1,2,0,0,2023,1,0.325478617,High resistance,,751
756,0,1,2,0,0,2023,1,0.15720316,High resistance,,756
757,0,1,2,1,0,2023,1,0.7221979,High resistance,,757
763,0,0,2,1,0,2023,6,0.022213266,High resistance,,763
765,1,0,2,0,0,2023,6,0.024431287,High resistance,,765
767,1,0,1,0,0,2017,2,1.122483691,High resistance,,767
768,0,0,1,1,0,2017,2,0.165846104,High resistance,,768
773,0,0,1,0,0,2017,2017,2.65680009,Low resistance,,773
774,0,0,0,1,0,2015,2015,0.455267112,Moderate resistance,,774
776,0,0,0,0,1,2015,2015,12.44356394,Loss of mature forest,,776
777,0,0,1,0,1,2023,8,0.174077651,Loss of mature forest,,777
779,0,0,1,1,0,2023,8,0.252619907,High resistance,,779
780,0,0,1,0,0,2023,2023,7.27596E-15,Low resistance,,780
781,0,1,2,0,1,2022,1,0.151652725,Loss of mature forest,,781
782,1,0,0,0,0,2015,2015,3.206048261,Moderate resistance,,782
784,0,0,0,1,0,2015,2015,2.890857729,Moderate resistance,,784
786,0,0,0,0,1,2015,2015,0.43684839,Loss of mature forest,,786
787,1,0,1,0,0,2018,3,1.496973463,High resistance,,787
789,0,0,1,1,0,2018,3,1.337319481,High resistance,,789
790,0,0,1,0,0,2018,2018,1.16415E-14,Low resistance,,790
791,1,0,0,0,0,2021,2021,1.42973E-13,Moderate resistance,,791
792,0,0,0,1,0,2021,2021,5.82077E-15,Moderate resistance,,792
793,2,0,0,0,0,2021,5,1.492795917,High resistance,,793
795,1,0,0,1,0,2021,5,0.117725242,High resistance,,795
796,1,0,0,0,0,2016,2016,2.148515993,Moderate resistance,,796
797,1,0,0,1,0,2021,5,0.13234683,High resistance,,797
800,0,0,0,1,0,2016,2016,0.194445207,Moderate resistance,,800
801,1,0,0,0,0,2021,2021,0.858647312,Moderate resistance,,801
803,0,0,0,1,0,2021,2021,1.976442371,Moderate resistance,,803
805,0,0,0,0,1,2021,2021,11.33063247,Loss of mature forest,,805
806,1,0,0,0,0,2015,2015,12.53122378,Moderate resistance,,806
808,0,0,0,1,0,2015,2015,12.22860184,Moderate resistance,,808
812,0,0,0,0,1,2015,2015,0.395643306,Loss of mature forest,,812
813,1,0,0,0,0,2020,2020,0.209854021,Moderate resistance,,813
814,1,0,0,0,0,2020,2020,19.21107285,Moderate resistance,,814
815,1,0,0,1,0,2020,2020,2.34621E-06,Moderate resistance,,815
815,1,0,0,1,0,2020,0,2.34621E-06,High resistance,,815
816,0,0,0,1,0,2020,2020,6.45489038,Moderate resistance,,816
818,1,0,0,0,1,2020,2020,8.29023E-07,Loss of mature forest,,818
818,1,0,0,0,1,2020,0,8.29023E-07,Loss of mature forest,,818
820,0,0,0,0,1,2020,2020,38.02755123,Loss of mature forest,,820
821,1,0,0,0,0,2020,2020,0.043760569,Moderate resistance,,821
823,0,0,0,1,0,2020,2020,0.827219013,Moderate resistance,,823
825,0,0,0,0,1,2020,2020,0.784854143,Loss of mature forest,,825
826,1,0,0,0,0,2015,2015,155.4251435,Moderate resistance,,826
828,0,0,0,1,0,2015,2015,178.9948406,Moderate resistance,,828
832,0,0,0,0,1,2015,2015,47.21512314,Loss of mature forest,,832
834,0,0,1,1,0,2015,30,2.224940036,Moderate resistance,,834
835,1,0,1,0,0,2015,30,0.286996691,Moderate resistance,,835
836,0,0,1,0,1,2015,30,1.097911974,Loss of mature forest,,836
838,0,0,1,0,0,1985,1985,4.36557E-15,Faded resistance,,838
839,1,0,1,0,0,2015,1,0.015763965,High resistance,,839
840,0,0,1,0,1,2015,1,0.12297635,Loss of mature forest,,840
843,0,0,1,1,0,2015,1,0.197774941,High resistance,,843
844,0,0,1,0,0,2014,2014,8.00355E-15,Low resistance,,844
845,1,0,0,0,0,2020,2020,135.3330203,Moderate resistance,,845
846,1,0,0,1,0,2020,2020,5.36608E-06,Moderate resistance,,846
846,1,0,0,1,0,2020,0,5.36608E-06,High resistance,,846
847,0,0,0,1,0,2020,2020,75.78859994,Moderate resistance,,847
848,0,0,0,1,1,2020,2020,7.41853E-06,Loss of mature forest,,848
848,0,0,0,1,1,2020,0,7.41853E-06,Loss of mature forest,,848
849,1,0,0,0,1,2020,2020,7.70928E-06,Loss of mature forest,,849
849,1,0,0,0,1,2020,0,7.70928E-06,Loss of mature forest,,849
851,0,0,0,0,1,2020,2020,340.9810597,Loss of mature forest,,851
852,2,0,0,0,0,2020,8,0.006367895,High resistance,,852
853,1,0,0,0,0,2012,2012,0.002651861,Moderate resistance,,853
854,0,0,1,0,1,2023,3,0.144795454,Loss of mature forest,,854
855,0,0,1,1,0,2023,3,0.369611814,High resistance,,855
857,1,0,1,0,0,2023,3,1.838026267,High resistance,,857
860,0,0,1,0,0,2023,2023,0.911130443,Low resistance,,860
862,0,0,2,0,1,2023,3,1.639033763,Loss of mature forest,,862
863,0,0,2,1,0,2023,3,0.074960168,High resistance,,863
864,0,0,2,0,0,2023,7,1.74623E-14,Low resistance,,864
865,0,0,1,0,1,2020,4,0.582811094,Loss of mature forest,,865
866,0,0,1,1,0,2020,4,0.067993123,High resistance,,866
867,1,0,2,0,0,2023,3,0.026735562,High resistance,,867
868,2,0,2,0,0,2023,3,0.021839433,High resistance,,868
871,0,0,3,0,1,2023,3,0.528635856,Loss of mature forest,,871
872,0,0,3,1,0,2023,3,0.056534207,High resistance,,872
873,1,0,0,0,0,2015,2015,4.382525399,Moderate resistance,,873
875,0,0,0,1,0,2015,2015,7.205796678,Moderate resistance,,875
879,0,0,0,0,1,2015,2015,5.533751228,Loss of mature forest,,879
881,0,0,1,1,0,2023,8,0.003702596,High resistance,,881
883,1,0,1,0,0,2023,8,0.000947696,High resistance,,883
884,0,0,1,0,1,2023,8,0.004289114,Loss of mature forest,,884
885,0,0,1,0,0,2023,2023,2.44472E-13,Low resistance,,885
886,0,1,1,1,0,2023,8,0.001318061,High resistance,,886
887,0,1,0,1,0,2015,23,0.062944744,Moderate resistance,,887
888,0,1,0,0,0,1992,1992,4.3201E-15,Faded resistance,,888
890,0,1,1,1,0,2018,3,0.132169373,High resistance,,890
891,0,1,2,1,0,2023,5,0.002424284,High resistance,,891
892,0,0,1,1,0,2018,3,1.02318717,High resistance,,892
894,1,0,1,0,0,2018,3,2.097098201,High resistance,,894
895,0,0,1,0,0,2018,2018,6.54836E-15,Low resistance,,895
896,1,0,0,0,0,2015,2015,4.031989027,Moderate resistance,,896
898,0,0,0,1,0,2015,2015,5.964520696,Moderate resistance,,898
902,0,0,0,0,1,2015,2015,1.972343112,Loss of mature forest,,902
903,0,0,1,0,1,2024,9,2.034337992,Loss of mature forest,,903
905,0,0,1,1,0,2024,9,0.931044544,High resistance,,905
906,0,0,1,0,0,2024,2024,1.12506E-14,Low resistance,,906
907,0,0,1,1,0,2023,8,0.107522467,High resistance,,907
908,1,0,1,0,0,2023,8,0.905049093,High resistance,,908
910,0,0,1,0,0,2023,2023,0.000112996,Low resistance,,910
911,0,0,1,1,0,2018,3,1.16415E-14,High resistance,,911
912,1,0,1,0,0,2018,3,0,High resistance,,912
913,0,0,1,0,0,2018,2018,0,Low resistance,,913
914,0,1,2,1,0,2023,1,0.121615713,High resistance,,914
915,0,1,2,0,1,2024,2,0.091882438,Loss of mature forest,,915
917,1,1,1,0,0,2022,4,1.462227535,High resistance,,917
921,0,1,2,1,0,2024,2,0.184412711,High resistance,,921
924,0,1,1,1,0,2024,2,1.88265E-14,High resistance,,924
925,0,1,1,0,0,2022,4,0.346215076,High resistance,,925
926,0,1,1,1,0,2022,4,0.972067439,High resistance,,926
927,1,1,2,0,0,2024,2,0.007107617,High resistance,,927
928,1,1,2,0,0,2023,1,0.099234268,High resistance,,928
930,0,1,1,0,1,2022,4,0.094497728,Loss of mature forest,,930
931,0,1,0,0,0,2022,2022,2.32831E-14,Moderate resistance,,931
932,0,0,1,0,0,2023,2023,38.90422305,Low resistance,,932
933,0,0,2,0,0,2023,4,1.95137E-08,Low resistance,,933
934,0,0,2,0,0,2023,3,5.82077E-15,Low resistance,,934
937,0,1,1,0,0,2021,1,1.16415E-14,High resistance,,937
939,0,1,4,0,0,2023,1,7.10357E-08,High resistance,,939
941,0,0,2,0,0,2023,1,1.10204E-10,Low resistance,,941
942,0,1,2,0,0,2022,1,0.006214301,High resistance,,942
943,1,1,2,0,0,2022,1,0.024604339,High resistance,,943
945,0,1,3,0,0,2023,1,2.491648265,High resistance,,945
946,1,1,3,0,0,2023,1,0.360132072,High resistance,,946
948,0,1,2,1,0,2022,1,0.027312767,High resistance,,948
950,0,1,3,1,0,2023,1,0.108362996,High resistance,,950
951,0,1,2,0,0,2023,4,1.16415E-14,High resistance,,951
952,0,1,1,0,0,2019,9,0,High resistance,,952
953,0,1,0,0,0,2010,2010,5.62068E-12,Moderate resistance,,953
955,0,1,1,0,0,2023,1,1.591814868,High resistance,,955
956,0,1,2,0,0,2023,1,0.242560526,High resistance,,956
956,0,1,2,0,0,2023,0,0.242560526,High resistance,,956
959,0,0,2,0,0,2019,3,0.397508291,Low resistance,,959
960,0,0,3,0,0,2023,4,1.59815864,Low resistance,,960
961,1,2,5,0,0,2023,1,0.002340604,High resistance,,961
962,1,1,5,0,0,2023,1,0.00722528,High resistance,,962
963,0,2,5,0,0,2023,1,0.057445119,High resistance,,963
966,0,1,2,0,0,2021,1,5.82077E-15,High resistance,,966
967,0,1,5,0,0,2023,1,0.214041211,High resistance,,967
969,0,2,3,0,0,2024,1,0.044300608,High resistance,,969
971,0,1,2,0,0,2019,3,0.128836741,High resistance,,971
972,0,1,1,0,0,2016,6,1.16415E-14,High resistance,,972
973,0,1,3,0,0,2023,4,0.567102681,High resistance,,973
974,0,0,2,0,0,2023,7,2.16682E-10,Low resistance,,974
987,0,2,3,0,0,2023,1,10.62311807,High resistance,,987
988,0,2,4,0,0,2023,1,1.594636793,High resistance,,988
988,0,2,4,0,0,2023,0,1.594636793,High resistance,,988
989,0,1,2,0,0,2022,1,3.124970201,High resistance,,989
990,0,1,3,0,0,2023,1,1.380166021,High resistance,,990
992,0,2,3,0,0,2024,1,0.001079419,High resistance,,992
995,0,1,1,0,0,2022,1,3.1955E-12,High resistance,,995
996,0,1,4,0,0,2022,1,6.17275E-06,High resistance,,996
997,0,1,4,0,0,2023,1,8.95279E-12,High resistance,,997
998,0,1,5,0,0,2023,1,0.189094525,High resistance,,998
999,0,1,2,0,0,2023,1,4.54747E-17,High resistance,,999
1005,0,2,4,0,0,2022,1,1.00556E-14,High resistance,,1005
1006,0,2,5,0,0,2023,1,0,High resistance,,1006
1014,0,1,0,0,0,2016,2016,1.74623E-14,Moderate resistance,,1014
1015,0,2,4,0,0,2024,1,2.91038E-15,High resistance,,1015
1042,0,4,5,0,0,2024,1,4.172945175,High resistance,,1042
1044,0,3,1,0,0,2022,1,4.17799E-16,High resistance,,1044
1046,0,3,4,0,0,2022,1,8.51337033,High resistance,,1046
1048,0,3,5,0,0,2023,1,3.89802E-07,High resistance,,1048
1054,0,4,4,0,0,2024,1,0.214244555,High resistance,,1054
1070,0,3,3,0,0,2019,1,0.301538752,High resistance,,1070
1072,0,3,4,0,0,2023,4,0.043824591,High resistance,,1072
1074,0,1,0,0,0,2018,2018,1.74623E-14,Moderate resistance,,1074
1075,1,0,0,0,0,2015,2015,39.58956602,Moderate resistance,,1075
1077,0,0,0,1,0,2015,2015,27.23033478,Moderate resistance,,1077
1079,0,0,0,0,1,2015,2015,6.243442181,Loss of mature forest,,1079
1080,1,0,1,0,0,2015,29,0.247372716,Moderate resistance,,1080
1081,0,0,1,0,0,1986,1986,1.45519E-15,Faded resistance,,1081
1082,0,0,1,0,0,2023,2023,1.61701799,Low resistance,,1082
1083,0,0,2,0,0,2023,1,7.49690306,Low resistance,,1083
1084,0,0,1,0,0,2022,2022,7.770131167,Low resistance,,1084
1085,1,0,0,0,0,2015,2015,17.44520342,Moderate resistance,,1085
1087,0,0,0,1,0,2015,2015,3.206696916,Moderate resistance,,1087
1089,0,0,1,1,0,2015,32,0.001142957,Moderate resistance,,1089
1090,1,0,1,0,0,2015,32,0.001583502,Moderate resistance,,1090
1091,0,0,1,0,0,1983,1983,0,Faded resistance,,1091
1093,0,0,1,1,0,2015,31,1.508900991,Moderate resistance,,1093
1094,1,0,1,0,0,2015,31,0.674494681,Moderate resistance,,1094
1095,0,0,1,0,0,1984,1984,5.82077E-15,Faded resistance,,1095
1097,0,0,1,1,0,2015,30,2.391227147,Moderate resistance,,1097
1098,1,0,1,0,0,2015,30,3.838847197,Moderate resistance,,1098
1099,0,0,1,0,0,1985,1985,0.071521248,Faded resistance,,1099
1100,1,0,1,0,0,2015,29,0.7498199,Moderate resistance,,1100
1101,1,0,0,0,0,2015,2015,3.284664576,Moderate resistance,,1101
1103,0,0,0,1,0,2015,2015,6.734026134,Moderate resistance,,1103
1105,0,0,0,0,1,2015,2015,8.381490644,Loss of mature forest,,1105
1107,1,0,1,0,0,2015,30,4.687645227,Moderate resistance,,1107
1108,0,0,1,1,0,2015,30,1.423338239,Moderate resistance,,1108
1111,0,0,1,0,1,2015,30,2.141994056,Loss of mature forest,,1111
1112,0,0,1,0,0,1985,1985,1.81899E-14,Faded resistance,,1112
1113,2,0,0,0,0,2021,10,1.16415E-14,High resistance,,1113
1114,1,0,0,0,0,2021,2021,0.000418741,Moderate resistance,,1114
1116,0,0,0,2,0,2021,10,1.13687E-17,High resistance,,1116
1117,1,0,0,1,0,2021,2021,3.32179E-17,Moderate resistance,,1117
1117,1,0,0,1,0,2021,0,3.32179E-17,High resistance,,1117
1118,0,0,0,1,0,2021,2021,0.000813771,Moderate resistance,,1118
1119,1,0,0,0,1,2021,10,1.74623E-14,Loss of mature forest,,1119
1121,1,0,0,0,1,2021,2021,4.65661E-14,Loss of mature forest,,1121
1121,1,0,0,0,1,2021,0,4.65661E-14,Loss of mature forest,,1121
1123,0,0,0,0,1,2021,2021,2.39434E-09,Loss of mature forest,,1123
1124,2,0,0,0,0,2016,5,1.76446E-15,High resistance,,1124
1125,3,0,0,0,0,2021,5,0,High resistance,,1125
1126,1,0,0,0,0,2016,2016,4.07454E-14,Moderate resistance,,1126
1127,1,0,1,1,0,2023,2,9.09495E-17,High resistance,,1127
1128,2,0,1,0,0,2023,2,0.036503143,High resistance,,1128
1129,1,0,1,0,0,2023,7,0.105479289,High resistance,,1129
1130,1,0,1,0,0,2023,12,5.82077E-15,High resistance,,1130
1131,2,0,1,0,0,2023,2,0.00107837,High resistance,,1131
1133,1,0,1,0,1,2023,2,0.006318138,Loss of mature forest,,1133
1135,1,0,1,1,0,2023,2,1.28186E-06,High resistance,,1135
1136,1,0,1,0,0,2023,2,18.42818903,High resistance,,1136
1137,1,0,1,0,1,2023,2,3.78061E-06,Loss of mature forest,,1137
1138,0,0,1,1,0,2023,2,12.14215772,High resistance,,1138
1139,0,0,1,1,1,2023,2,1.17214E-06,Loss of mature forest,,1139
1140,0,0,1,0,1,2023,2,6.089993032,Loss of mature forest,,1140
1142,0,0,1,0,0,2023,2023,0.320606745,Low resistance,,1142
1146,0,0,2,0,1,2023,2,2.18279E-15,Loss of mature forest,,1146
1147,0,0,2,1,0,2023,2,3.49246E-14,High resistance,,1147
1149,1,0,2,1,0,2023,2,1.17716E-08,High resistance,,1149
1150,1,0,2,0,0,2023,2,2.854568907,High resistance,,1150
1151,0,0,1,1,0,2021,35,0.000516216,Moderate resistance,,1151
1152,0,0,2,1,0,2023,2,0.753048225,High resistance,,1152
1154,0,0,2,0,1,2023,2,2.050233829,Loss of mature forest,,1154
1155,0,0,2,0,0,2023,37,0.072673203,Moderate resistance,,1155
1156,1,0,1,0,0,2021,35,0.000420106,Moderate resistance,,1156
1157,0,0,1,0,1,2021,35,1.45519E-14,Loss of mature forest,,1157
1158,1,0,2,1,0,2023,2,0.000139136,High resistance,,1158
1160,2,0,2,0,0,2023,2,0.069881345,High resistance,,1160
1161,2,0,1,0,0,2021,3,0.000368137,High resistance,,1161
1162,1,0,2,0,0,2023,5,1.104707959,High resistance,,1162
1165,0,0,2,1,0,2023,5,0.071930779,High resistance,,1165
1166,1,0,1,0,0,2018,2,0.264442664,High resistance,,1166
1167,2,0,2,0,0,2023,5,0.083433686,High resistance,,1167
1170,3,0,2,0,0,2023,2,0.018010689,High resistance,,1170
1172,1,0,2,0,0,2023,5,0.063148739,High resistance,,1172
1173,2,0,2,0,0,2023,2,0.146511114,High resistance,,1173
1175,1,0,2,0,0,2023,2,0.094664708,High resistance,,1175
1179,0,0,2,1,0,2023,2,0.171264406,High resistance,,1179
1180,0,0,2,0,0,2023,5,0.921877458,Low resistance,,1180
1181,0,0,1,0,0,2018,2018,1.111349283,Low resistance,,1181
1182,1,0,2,0,0,2023,2,0.126465664,High resistance,,1182
1183,1,0,1,0,0,2021,14,0.024210887,High resistance,,1183
1184,0,0,2,0,0,2023,16,0.061533776,Moderate resistance,,1184
1185,0,0,2,0,0,2007,21,0.016993088,Faded resistance,,1185
1186,0,0,3,0,0,2023,16,0.017033534,Moderate resistance,,1186
1187,1,0,3,0,0,2023,2,0.037020817,High resistance,,1187
1188,1,0,2,0,0,2021,14,0.002922915,High resistance,,1188
1189,0,0,1,0,0,2007,2007,0.115038215,Faded resistance,,1189
1190,0,0,3,0,0,2023,1,0,Low resistance,,1190
1191,1,0,3,0,0,2023,1,2.18279E-15,High resistance,,1191
1192,1,0,2,1,0,2023,1,2.94918E-17,High resistance,,1192
1196,0,0,1,1,0,2022,1,5.82077E-15,High resistance,,1196
1197,0,0,2,1,0,2023,1,8.94943E-14,High resistance,,1197
1199,0,0,2,0,1,2023,1,0,Loss of mature forest,,1199
1203,0,0,2,0,0,2022,36,6.40284E-14,Moderate resistance,,1203
1205,0,0,2,1,0,2022,1,2.91038E-15,High resistance,,1205
1206,1,0,3,0,0,2023,1,1.66438E-14,High resistance,,1206
1208,1,0,2,0,0,2022,1,7.77156E-20,High resistance,,1208
1209,0,0,3,0,1,2023,1,7.05768E-14,Loss of mature forest,,1209
1210,0,0,3,1,0,2023,1,3.2469E-14,High resistance,,1210
1212,0,0,1,0,0,2022,2022,9.57621E-14,Low resistance,,1212
1213,0,1,3,0,1,2023,1,0.804345512,Loss of mature forest,,1213
1213,0,1,3,0,1,2023,0,0.804345512,Loss of mature forest,,1213
1214,0,1,3,0,0,2023,1,1.45519E-15,High resistance,,1214
1214,0,1,3,0,0,2023,0,1.45519E-15,High resistance,,1214
1216,0,1,3,1,0,2023,1,0.227891206,High resistance,,1216
1216,0,1,3,1,0,2023,0,0.227891206,High resistance,,1216
1217,0,1,2,0,0,2023,1,0,High resistance,,1217
1218,0,1,2,0,1,2023,2,0.009874773,Loss of mature forest,,1218
1218,0,1,2,0,1,2023,0,0.009874773,Loss of mature forest,,1218
1220,0,1,2,0,0,2023,38,2.73736E-08,Moderate resistance,,1220
1220,0,1,2,0,0,2023,0,2.73736E-08,High resistance,,1220
1221,0,1,2,1,0,2023,2,0.177985404,High resistance,,1221
1221,0,1,2,1,0,2023,0,0.177985404,High resistance,,1221
1222,1,1,2,0,0,2023,2,0.007659926,High resistance,,1222
1222,1,1,2,0,0,2023,0,0.007659926,High resistance,,1222
1224,0,1,1,0,0,2023,38,0,Moderate resistance,,1224
1225,1,1,3,0,0,2023,1,0.390455128,High resistance,,1225
1225,1,1,3,0,0,2023,0,0.390455128,High resistance,,1225
1226,2,1,3,0,0,2023,1,0.036419075,High resistance,,1226
1226,2,1,3,0,0,2023,0,0.036419075,High resistance,,1226
1228,1,1,2,0,0,2023,1,0.06088577,High resistance,,1228
1228,1,1,2,0,0,2023,0,0.06088577,High resistance,,1228
1229,2,1,2,0,0,2023,1,0.032521321,High resistance,,1229
1229,2,1,2,0,0,2023,0,0.032521321,High resistance,,1229
1232,1,1,3,0,0,2023,1,0.016022743,High resistance,,1232
1232,1,1,3,0,0,2023,0,0.016022743,High resistance,,1232
