id,grove,survey_year,postfire_status,prefire_status,source,survey_fire,gps_offset_m,dbh_cm,gps_offset_deg,total_offset_m,gps_reset_radians,geometry
Middle Tule81,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,164.24751718869365,0,15.821237585943468,-0,"c(119024.995054276, -193690.952728913)"
Middle Tule101,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,380.37942449707157,0,16.90189712248536,-0,"c(119262.544580392, -193426.903733153)"
Middle Tule102,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,283.2951362363127,0,16.416475681181563,-0,"c(119303.360765503, -193422.103015732)"
Middle Tule103,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,398.5230455818691,0,16.992615227909347,-0,"c(119296.795502752, -193467.825791626)"
Middle Tule104,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,236.50369238604534,0,16.182518461930226,-0,"c(119255.274135313, -193514.028832161)"
Middle Tule105,Middle Tule,2022,Dead,Live,"USFS, Meyer",post_castle,15,201.1713776419659,0,16.00585688820983,-0,"c(119255.402360704, -193486.144397287)"
Middle Tule106,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,260.0585688820983,0,16.300292844410492,-0,"c(119252.398562997, -193485.943476912)"
Middle Tule107,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,331.67812579577287,0,16.658390628978864,-0,"c(119230.614636496, -193492.279519951)"
Middle Tule108,Middle Tule,2022,Dead,Live,"USFS, Meyer",post_castle,15,247.6445123503947,0,16.238222561751975,-0,"c(119213.595889564, -193491.229703323)"
Middle Tule109,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,276.2923351158645,0,16.381461675579324,-0,"c(119208.535522292, -193457.174982418)"
Middle Tule1010,Middle Tule,2022,Dead,Live,"USFS, Meyer",post_castle,15,159.7911892029539,0,15.79895594601477,-0,"c(119238.374572458, -193452.815512409)"
Middle Tule1011,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,175.38833715304304,0,15.876941685765216,-0,"c(119235.440078754, -193454.833418098)"
Middle Tule1012,Middle Tule,2022,Dead,Live,"USFS, Meyer",post_castle,15,155.33486121721415,0,15.77667430608607,-0,"c(119236.410143047, -193453.901444014)"
Middle Tule1013,Middle Tule,2022,Dead,Live,"USFS, Meyer",post_castle,15,149.28698752228163,0,15.746434937611408,-0,"c(119233.291426422, -193450.021259987)"
Middle Tule1014,Middle Tule,2022,Dead,Live,"USFS, Meyer",post_castle,15,215.1769798828622,0,16.075884899414312,-0,"c(119235.27751913, -193449.628902632)"
Middle Tule1015,Middle Tule,2022,Dead,Live,"USFS, Meyer",post_castle,15,250.82760376878025,0,16.2541380188439,-0,"c(119229.032621293, -193441.629546889)"
Middle Tule1016,Middle Tule,2022,Dead,Live,"USFS, Meyer",post_castle,15,218.99668958492487,0,16.094983447924623,-0,"c(119230.971455825, -193439.724174069)"
Middle Tule1017,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,216.1319073083779,0,16.08065953654189,-0,"c(119229.285813177, -193417.746209796)"
Middle Tule1018,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,296.34581105169343,0,16.481729055258466,-0,"c(119252.825892091, -193435.645699797)"
Middle Tule1019,Middle Tule,2022,Dead,Live,"USFS, Meyer",post_castle,15,236.50369238604534,0,16.182518461930226,-0,"c(119256.828035714, -193435.820122166)"
Middle Tule111,Middle Tule,2022,Dead,Live,"USFS, Meyer",post_castle,15,109.816653934301,0,15.549083269671504,-0,"c(119015.553859625, -193292.705119058)"
Middle Tule112,Middle Tule,2022,Dead,Live,"USFS, Meyer",post_castle,15,85.94346829640948,0,15.429717341482048,-0,"c(119014.434325032, -193288.851604281)"
Middle Tule113,Middle Tule,2022,Dead,Live,"USFS, Meyer",post_castle,15,85.94346829640948,0,15.429717341482048,-0,"c(119006.977938088, -193274.054473175)"
Middle Tule114,Middle Tule,2022,Dead,Live,"USFS, Meyer",post_castle,15,186.84746625923097,0,15.934237331296154,-0,"c(119019.876170404, -193271.140664229)"
Middle Tule131,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,402.6610644257703,0,17.01330532212885,-0,"c(120062.051976573, -193208.343184755)"
Middle Tule132,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,13.5,428.7624140565318,0,15.643812070282658,-0,"c(120081.96497531, -193206.085327544)"
Middle Tule133,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,347.91189202953905,0,16.739559460147696,-0,"c(120096.374568339, -193219.566616682)"
Middle Tule134,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,270.244461420932,0,16.35122230710466,-0,"c(120090.493801751, -193255.211971882)"
Middle Tule135,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,358.09778456837284,0,16.790488922841863,-0,"c(120054.294717982, -193247.889698396)"
Middle Tule136,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,169.97708174178763,0,15.849885408708937,-0,"c(120025.066108372, -193271.793355675)"
Middle Tule137,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,331.35981665393433,0,16.65679908326967,-0,"c(119999.67691002, -193226.687901592)"
Middle Tule138,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,333.2696715049657,0,16.66634835752483,-0,"c(119999.582798967, -193223.675116498)"
Middle Tule139,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,362.8724216959511,0,16.814362108479756,-0,"c(120016.297388681, -193214.98658752)"
Middle Tule1310,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,132.4166030048383,0,15.66208301502419,-0,"c(120001.858299694, -193200.560817255)"
Middle Tule1311,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,111.7265087853323,0,15.558632543926661,-0,"c(120011.874796286, -193201.352656965)"
Middle Tule1312,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,157.56302521008405,0,15.78781512605042,-0,"c(120017.82555316, -193199.934474164)"
Middle Tule151,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,256.23885918003566,0,16.28119429590018,-0,"c(119274.075741705, -193028.347551549)"
Middle Tule152,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,159.1545709192768,0,15.795772854596384,-0,"c(119297.76862666, -193051.138764193)"
Middle Tule153,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,299.84721161191754,0,16.499236058059587,-0,"c(119281.092414443, -193093.04263112)"
Middle Tule154,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,366.05551311433663,0,16.830277565571684,-0,"c(119246.330397065, -193067.746809627)"
Middle Tule155,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,124.77718360071302,0,15.623885918003564,-0,"c(119233.644144054, -193109.435308407)"
Middle Tule156,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,115.2279093455564,0,15.576139546727783,-0,"c(119232.428557349, -193102.506875027)"
Middle Tule157,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,113.31805449452507,0,15.566590272472626,-0,"c(119228.467341217, -193103.64262104)"
Middle Tule158,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,128.2785841609371,0,15.641392920804686,-0,"c(119229.275583489, -193097.530023086)"
Middle Tule159,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,135.59969442322384,0,15.67799847211612,-0,"c(119226.217312829, -193095.585068054)"
Middle Tule1510,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,215.49528902470078,0,16.077476445123505,-0,"c(119224.362358013, -193068.187474143)"
Middle Tule171,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,123.18563789152024,0,15.615928189457602,-0,"c(119392.71328745, -192859.957763879)"
Middle Tule172,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,105.67863509039978,0,15.528393175451999,-0,"c(119398.548847556, -192854.852344437)"
Middle Tule173,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,103.45047109752991,0,15.51725235548765,-0,"c(119404.382018644, -192849.670448386)"
Middle Tule174,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,127.96027501909855,0,15.639801375095493,-0,"c(119423.810504276, -192831.903910857)"
Middle Tule175,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,121.91240132416603,0,15.60956200662083,-0,"c(119425.901653671, -192834.874845671)"
Middle Tule176,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,134.6447669977082,0,15.67322383498854,-0,"c(119431.172078425, -192843.664384248)"
Middle Tule177,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,143.87573211102622,0,15.719378660555131,-0,"c(119437.128540349, -192842.429426582)"
Middle Tule191,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,133.0532212885154,0,15.665266106442576,-0,"c(119656.216420368, -192211.337328849)"
Middle Tule192,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,126.36872930990579,0,15.631843646549529,-0,"c(119670.820225928, -192263.020104527)"
Middle Tule193,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,120.00254647313471,0,15.600012732365673,-0,"c(119612.988450971, -192266.868504155)"
Middle Tule194,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,123.50394703335881,0,15.617519735166795,-0,"c(119590.310877667, -192276.580159639)"
Middle Tule195,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,105.0420168067227,0,15.525210084033613,-0,"c(119598.049138581, -192268.413699005)"
Middle Tule196,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,113.9546727782022,0,15.569773363891011,-0,"c(119582.88718154, -192262.831864185)"
Middle Tule197,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,113.31805449452507,0,15.566590272472626,-0,"c(119587.471703379, -192249.664645601)"
Middle Tule198,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,119.36592818945759,0,15.596829640947288,-0,"c(74693.4416090904, -193648.405917568)"
Middle Tule199,Middle Tule,2022,Live,Live,"USFS, Meyer",post_castle,15,120.95747389865036,0,15.604787369493252,-0,"c(74691.1665342339, -193607.392797241)"
Mtn Home31,Mtn Home,2023,Dead,Dead,"USFS, Meyer",post_castle,15,397.7,0,16.9885,-0,"c(119636.094490129, -199406.332361264)"
Mtn Home32,Mtn Home,2023,Dead,Dead,"USFS, Meyer",post_castle,15,408.6,0,17.043,-0,"c(119606.333802219, -199413.221811436)"
Mtn Home33,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,355,0,16.775,-0,"c(119610.519152006, -199355.241310503)"
Mtn Home61,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,125.8,0,15.629,-0,"c(117499.372611778, -198847.324623301)"
Mtn Home62,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,140.5,0,15.7025,-0,"c(117497.467631185, -198850.316702031)"
Mtn Home63,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,100,0,15.5,-0,"c(117476.138275465, -198871.227976729)"
Mtn Home64,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,120.6,0,15.603,-0,"c(117480.844905222, -198861.95915553)"
Mtn Home65,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,149.5,0,15.7475,-0,"c(117470.110064294, -198870.1666841)"
Mtn Home66,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,114.8,0,15.574,-0,"c(117493.260123339, -198843.562999025)"
Mtn Home67,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,130.6,0,15.653,-0,"c(117462.375755112, -198846.454857269)"
Mtn Home81,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,213.7,0,16.0685,-0,"c(117528.41442477, -198497.268919729)"
Mtn Home82,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,191.8,0,15.959,-0,"c(117532.441910637, -198498.254568431)"
Mtn Home83,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,193,0,15.965,-0,"c(117535.623802912, -198504.161105801)"
Mtn Home84,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,140.9,0,15.7045,-0,"c(117542.152321448, -198521.252222567)"
Mtn Home85,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,151.2,0,15.756,-0,"c(117545.364036053, -198528.114263214)"
Mtn Home86,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,115,0,15.575,-0,"c(114653.909622737, -108437.216996306)"
Mtn Home87,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,101.2,0,15.506,-0,"c(117485.229585354, -198522.231372616)"
Mtn Home161,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,103,0,15.515,-0,"c(116289.962389158, -197649.805467455)"
Mtn Home162,Mtn Home,2023,Dead,Live,"USFS, Meyer",post_castle,15,286,0,16.43,-0,"c(116242.738897351, -197673.413859542)"
Mtn Home181,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,184,0,15.92,-0,"c(116271.064811621, -197396.478347865)"
Mtn Home182,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,160.6,0,15.803,-0,"c(116249.857994251, -197421.308287311)"
Mtn Home183,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,139.9,0,15.6995,-0,"c(116245.399773344, -197406.521174166)"
Mtn Home184,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,137.6,0,15.688,-0,"c(116242.249319046, -197401.621204999)"
Mtn Home185,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,114.3,0,15.5715,-0,"c(116258.284975632, -197371.17498896)"
Mtn Home186,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,147.5,0,15.7375,-0,"c(116241.124597591, -197397.598710154)"
Mtn Home187,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,146.3,0,15.7315,-0,"c(116237.038263214, -197394.72659017)"
Mtn Home188,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,123.9,0,15.6195,-0,"c(116243.49798638, -197377.6020735)"
Mtn Home189,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,125.1,0,15.6255,-0,"c(116242.468357301, -197376.626273235)"
Mtn Home1810,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,146.7,0,15.7335,-0,"c(116236.538289377, -197378.707793612)"
Mtn Home1811,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,168.7,0,15.8435,-0,"c(116213.545076223, -197378.315509433)"
Mtn Home1812,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,189.5,0,15.9475,-0,"c(116259.08395723, -197364.761039701)"
Mtn Home1813,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,121.7,0,15.6085,-0,"c(116234.295844811, -197370.887038818)"
Mtn Home1814,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,120.8,0,15.604,-0,"c(116234.295985411, -197370.891543536)"
Mtn Home1815,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,125.5,0,15.6275,-0,"c(116226.27843041, -197370.117015066)"
Mtn Home1816,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,125.2,0,15.626,-0,"c(116226.247232783, -197369.117466975)"
Mtn Home1817,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,231.4,0,16.157,-0,"c(116212.193395244, -197367.021390393)"
Mtn Home1818,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,185.3,0,15.9265,-0,"c(116216.660425272, -197350.078009501)"
Mtn Home1819,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,177.5,0,15.8875,-0,"c(116220.435719572, -197342.984679321)"
Mtn Home1820,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,159.5,0,15.7975,-0,"c(116240.527449137, -197346.45385615)"
Mtn Home1821,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,164.7,0,15.8235,-0,"c(116253.815644518, -197356.032000811)"
Mtn Home1822,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,259,0,16.295,-0,"c(116244.254735746, -197337.822411963)"
Mtn Home1823,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,100,0,15.5,-0,"c(116248.022405726, -197330.484824228)"
Mtn Home1824,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,108.8,0,15.544,-0,"c(116248.021030959, -197330.440778035)"
Mtn Home1825,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,102,0,15.51,-0,"c(116247.990848573, -197329.47376387)"
Mtn Home201,Mtn Home,2023,Dead,Live,"USFS, Meyer",post_castle,15,268.7,0,16.3435,-0,"c(120142.192606149, -196958.177901486)"
Mtn Home231,Mtn Home,2023,Dead,Live,"USFS, Meyer",post_castle,15,165.1,0,15.8255,-0,"c(116533.653124611, -196173.889154004)"
Mtn Home261,Mtn Home,2023,Live,Live,"USFS, Meyer",post_castle,15,461.1,0,17.305500000000002,-0,"c(116495.579943841, -195594.423034556)"
Mtn Home262,Mtn Home,2023,Dead,Live,"USFS, Meyer",post_castle,15,596.2,0,17.981,-0,"c(116495.931985182, -195573.694442071)"
Mtn Home263,Mtn Home,2023,Dead,Live,"USFS, Meyer",post_castle,15,270,0,16.35,-0,"c(116463.230106902, -195582.36518176)"
Mtn Home264,Mtn Home,2023,Dead,Live,"USFS, Meyer",post_castle,15,366.5,0,16.8325,-0,"c(116454.321303848, -195521.036612964)"
Mtn Home265,Mtn Home,2023,Dead,Live,"USFS, Meyer",post_castle,15,553.9,0,17.7695,-0,"c(116503.639109932, -195500.516447292)"
Redwood Mtn161,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,125.2,0,15.626,-0,"c(95267.2021102205, -144793.908803316)"
Redwood Mtn162,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,120.2,0,15.600999999999999,-0,"c(95268.3265210777, -144797.90674324)"
Redwood Mtn163,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,127.5,0,15.6375,-0,"c(95276.1208791713, -144791.61219756)"
Redwood Mtn164,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,134.2,0,15.671,-0,"c(95299.4576438618, -144834.934915237)"
Redwood Mtn165,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,143.3,0,15.7165,-0,"c(95290.6313061645, -144840.177718832)"
Redwood Mtn166,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,135.6,0,15.678,-0,"c(95295.9051560302, -144849.068868078)"
Redwood Mtn167,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,131.5,0,15.6575,-0,"c(95274.5082144489, -144835.734312147)"
Redwood Mtn168,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,170.6,0,15.853,-0,"c(95272.5689015761, -144837.603644189)"
Redwood Mtn169,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,139,0,15.695,-0,"c(95282.5608571734, -144869.51368292)"
Redwood Mtn1610,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,120.5,0,15.6025,-0,"c(95260.6322482813, -144839.232726535)"
Redwood Mtn1611,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,157,0,15.785,-0,"c(95260.8149626311, -144845.056549825)"
Redwood Mtn1612,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,108,0,15.54,-0,"c(95264.8216839615, -144877.242292069)"
Redwood Mtn1613,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,141.5,0,15.7075,-0,"c(95261.6654030135, -144872.163480818)"
Redwood Mtn1614,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,130.9,0,15.6545,-0,"c(95253.6202998798, -144870.465845527)"
Redwood Mtn1615,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,127.3,0,15.6365,-0,"c(95255.6098025991, -144838.354778886)"
Redwood Mtn1616,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,198.4,0,15.992,-0,"c(95248.3056536989, -144860.274285723)"
Redwood Mtn1617,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,105.8,0,15.529,-0,"c(95206.6416094044, -144805.934336939)"
Redwood Mtn171,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,145.1,0,15.7255,-0,"c(95302.6830955401, -144619.332228472)"
Redwood Mtn172,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,110,0,15.55,-0,"c(95300.9124810186, -144626.578404081)"
Redwood Mtn173,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,117.7,0,15.5885,-0,"c(95295.8270765105, -144623.693780832)"
Redwood Mtn174,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,108.3,0,15.5415,-0,"c(95295.8913700992, -144625.743006844)"
Redwood Mtn175,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,112.6,0,15.563,-0,"c(95294.1145678328, -144632.79196788)"
Redwood Mtn176,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,114.3,0,15.5715,-0,"c(95290.0909169101, -144631.908115868)"
Redwood Mtn177,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,133.4,0,15.667,-0,"c(95289.2469667616, -144636.849385208)"
Redwood Mtn178,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,122.3,0,15.6115,-0,"c(95287.7238511918, -144651.984128545)"
Redwood Mtn179,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,118,0,15.59,-0,"c(95276.5895517478, -144647.34601205)"
Redwood Mtn1710,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,109.8,0,15.549,-0,"c(95289.9730702917, -144659.992523331)"
Redwood Mtn1711,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,10,121,0,10.605,-0,"c(95289.3188111211, -144670.979859364)"
Redwood Mtn1712,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,131.5,0,15.6575,-0,"c(95280.0839495877, -144663.201527686)"
Redwood Mtn1713,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,136.4,0,15.682,-0,"c(95271.3525035721, -144671.468623377)"
Redwood Mtn1714,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,118.8,0,15.594,-0,"c(95263.3713172399, -144671.80820683)"
Redwood Mtn181,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,129.1,0,15.6455,-0,"c(95078.9740320972, -144462.11860881)"
Redwood Mtn182,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,106.7,0,15.5335,-0,"c(95050.5383079893, -144479.15978092)"
Redwood Mtn191,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,115.1,0,15.5755,-0,"c(95253.296691641, -144382.54389014)"
Redwood Mtn192,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,276.6,0,16.383,-0,"c(95285.8110106305, -144431.816434056)"
Redwood Mtn193,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,305.2,0,16.526,-0,"c(95253.3438779051, -144447.72701302)"
Redwood Mtn194,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,103.5,0,15.5175,-0,"c(95223.0132119489, -144372.533105577)"
Redwood Mtn195,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,101.7,0,15.5085,-0,"c(95226.1017028925, -144375.451066429)"
Redwood Mtn196,Redwood Mtn,2023,Live,Live,"USFS, Meyer",post_castle,15,105.2,0,15.526,-0,"c(95227.9400912461, -144370.365235103)"
Redwood Mtn201,Redwood Mtn,2023,Dead,Live,"USFS, Meyer",post_castle,15,170.4,0,15.852,-0,"c(95062.4159194582, -144220.932860442)"
Redwood Mtn202,Redwood Mtn,2023,Dead,Live,"USFS, Meyer",post_castle,15,138,0,15.69,-0,"c(95036.661672385, -144227.918938815)"
Redwood Mtn203,Redwood Mtn,2023,Dead,Live,"USFS, Meyer",post_castle,15,160.9,0,15.8045,-0,"c(95031.7309354612, -144229.963676615)"
Redwood Mtn204,Redwood Mtn,2023,Dead,Live,"USFS, Meyer",post_castle,15,189.3,0,15.9465,-0,"c(95027.6716871672, -144227.945098903)"
Redwood Mtn205,Redwood Mtn,2023,Dead,Live,"USFS, Meyer",post_castle,15,169.6,0,15.848,-0,"c(95033.5056836115, -144222.849645043)"
Redwood Mtn206,Redwood Mtn,2023,Dead,Live,"USFS, Meyer",post_castle,15,175.4,0,15.877,-0,"c(95009.2388650324, -144213.564248431)"
Upper Tule31,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,113.3,0,15.5665,-0,"c(119034.302070692, -192485.447949633)"
Upper Tule32,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,103.8,0,15.519,-0,"c(119029.500213501, -192491.658344834)"
Upper Tule33,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,139,0,15.695,-0,"c(119012.931940307, -192505.027878317)"
Upper Tule34,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,127.5,0,15.6375,-0,"c(118997.648129439, -192495.543906679)"
Upper Tule35,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,104,0,15.52,-0,"c(118990.476825742, -192489.874052536)"
Upper Tule36,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,107.4,0,15.537,-0,"c(118994.218901698, -192481.723324215)"
Upper Tule37,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,107,0,15.535,-0,"c(119003.108892237, -192478.440582905)"
Upper Tule38,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,111.6,0,15.558,-0,"c(118994.218245011, -192481.702301673)"
Upper Tule39,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,119.9,0,15.5995,-0,"c(118998.115908411, -192478.532415046)"
Upper Tule310,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,135,0,15.675,-0,"c(119034.608911561, -192463.284428597)"
Upper Tule311,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,118.4,0,15.592,-0,"c(119039.633745318, -192464.212189537)"
Upper Tule81,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,119.9,0,15.5995,-0,"c(119046.736009645, -192339.727410955)"
Upper Tule82,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,310,0,16.55,-0,"c(119063.331583693, -192327.232296695)"
Upper Tule83,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,427.4,0,17.137,-0,"c(119064.155062795, -192321.608013311)"
Upper Tule84,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,329.3,0,16.6465,-0,"c(119049.60652504, -192367.647876701)"
Upper Tule85,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,252.8,0,16.264,-0,"c(119041.570397857, -192366.27888557)"
Upper Tule86,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,447.5,0,17.2375,-0,"c(119039.637382753, -192368.370123887)"
Upper Tule87,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,133.5,0,15.6675,-0,"c(119035.881333538, -192376.073378021)"
Upper Tule88,Upper Tule,2023,Live,Live,"USFS, Meyer",post_castle,15,186.7,0,15.9335,-0,"c(119018.374605899, -192391.386255518)"
