tree_id,grove,postfire_status,prefire_status,survey_year,fire_yr,measure_delay,fire_id,burnsev,source,geometry
REMO5543_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97367.5613578518, -147389.902654343)"
REMO5668_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97304.5044850921, -147409.583990541)"
REMO5549_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97631.7331164521, -147419.75234769)"
REMO5680_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97598.1600742827, -147417.225093203)"
REMO5544_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97599.9828511595, -147387.93398045)"
REMO5555_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97605.0295123479, -147458.121163216)"
REMO5546_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97567.7338630896, -147400.018467964)"
REMO5600_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97602.5011479566, -147767.520072435)"
REMO5690_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97298.7016235781, -147776.256267594)"
REMO5591_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97153.8143791197, -147698.316249958)"
REMO5590_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97218.795900609, -147691.116439668)"
REMO5593_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97222.2392101071, -147705.971061439)"
REMO5687_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97187.0518957607, -147677.837364141)"
REMO5579_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97182.0437517746, -147634.364542966)"
REMO5710_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97240.6119917682, -147825.231167542)"
REMO5603_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97297.4716493941, -147809.161188123)"
REMO5602_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97307.3115615694, -147803.842964121)"
REMO5633_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97308.3250371367, -147949.90715948)"
REMO5601_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97438.8588013287, -147793.337676925)"
REMO5645_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97398.3880548473, -148088.168116234)"
REMO5707_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97217.5850496945, -148056.324049567)"
REMO5727_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97206.7783580619, -148046.428081614)"
REMO5700_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97157.5537594395, -148052.45726512)"
REMO5733_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97150.5988511532, -148082.859838924)"
REMO5724_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97173.2918174443, -148034.693924198)"
REMO5701_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97155.4639993684, -148057.49737888)"
REMO5726_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97163.7305180057, -148043.334267239)"
REMO5705_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97179.185858182, -148099.318746009)"
REMO5706_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97187.8341440138, -148088.0716873)"
REMO5732_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97201.6625520774, -148081.708993497)"
REMO9206_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97848.3817645472, -148192.903325245)"
REMO11931_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97183.5793879253, -148176.499745836)"
REMO11967_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97186.0768656929, -148179.114696578)"
REMO11934_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97175.7593927532, -148214.182588702)"
REMO8982_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(99248.6950586855, -146611.702789554)"
REMO8983_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(99262.4656835236, -146610.44537848)"
REMO8994_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(99252.7807358192, -146639.902188383)"
REMO8976_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(99225.099900166, -146585.126929704)"
REMO8971_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(99241.4835974005, -146569.928319675)"
REMO8979_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(99267.8416892912, -146593.211478772)"
REMO8970_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(99277.0283107052, -146561.123837297)"
REMO8990_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(99298.0131117452, -146631.831780486)"
REMO8989_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(99302.370083069, -146628.661235749)"
REMO8977_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(99300.7824483125, -146583.041990265)"
REMO9163_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(99267.7343840833, -146612.957029378)"
REMO9540_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(96991.9646622354, -145765.437001754)"
REMO9492_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(96904.8934587195, -145728.946884881)"
REMO9494_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(96899.1403803749, -145736.203780826)"
REMO9495_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(96909.0013269637, -145751.027638922)"
REMO9563_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(96959.8724186531, -145731.141427326)"
REMO9539_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(96967.7748333542, -145735.876888105)"
REMO7951_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(96868.3706922464, -145729.168272654)"
REMO7949_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(96848.5140903101, -145779.728384301)"
REMO7783_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(96853.5145117254, -145769.429830721)"
REMO7950_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(96860.5486269047, -145777.812156064)"
REMO848_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(96850.5447324415, -145787.437571779)"
REMO1211_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(96856.395307273, -145798.388430677)"
REMO854_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(96872.6203089918, -145798.605927891)"
REMO878_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(96869.4717712795, -145844.972184302)"
REMO4628_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(96932.4581968354, -145807.409498231)"
REMO4419_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(96928.1861436057, -145826.557542811)"
REMO4188_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(96982.0908803111, -145834.136054183)"
REMO4200_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(96991.3373210869, -145917.782195297)"
REMO4196_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(96908.4667917364, -145899.284375113)"
REMO4179_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(96923.3525536066, -145786.228694243)"
REMO9561_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(97008.1727394548, -145733.896045608)"
REMO4182_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(97047.797194221, -145790.568378274)"
REMO4180_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(97032.4284202743, -145785.116095884)"
REMO4185_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(97008.5770796991, -145804.684405024)"
REMO4189_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(97036.9281502985, -145841.33446762)"
REMO4187_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(97030.1878306496, -145811.480292864)"
REMO4183_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(97038.6508354134, -145797.232697423)"
REMO4178_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(97027.0127239274, -145781.684182812)"
NEOL35_T1,New Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(113206.08073386, -173223.26992378)"
NEOL35_T2,New Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(113204.21444443, -173223.328528257)"
ORLA57_T1,Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(113405.824674155, -171014.72029319)"
ORLA264_T1,Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(113835.671718613, -171004.276780492)"
ORLA260_T1,Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(113833.209089918, -170996.053793109)"
SUWA138_T1,Suwanee,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(107299.04041137, -158304.823531198)"
SUWA141_T1,Suwanee,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(107238.820813354, -158185.102022257)"
SUWA136_T1,Suwanee,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(107326.242801518, -158199.664508517)"
SUWA136_T2,Suwanee,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(107324.376615003, -158199.72320745)"
SUWA33_T1,Suwanee,1,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(107440.872873771, -157735.850750832)"
SUWA40_T1,Suwanee,1,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(107483.030674165, -157853.197331469)"
SKAG27_T1,Skagway,1,1,2023,2021,2,2021KNP_COMP,2,"USGS, mortality","c(102999.290532603, -154928.335643604)"
SKAG27_T2,Skagway,1,1,2023,2021,2,2021KNP_COMP,2,"USGS, mortality","c(102997.424390175, -154928.394357427)"
SKAG36_T1,Skagway,1,1,2023,2021,2,2021KNP_COMP,2,"USGS, mortality","c(102994.502057206, -154971.07504518)"
SKAG36_T2,Skagway,1,1,2023,2021,2,2021KNP_COMP,2,"USGS, mortality","c(102992.635914664, -154971.13375866)"
SKAG38_T1,Skagway,1,1,2023,2021,2,2021KNP_COMP,1,"USGS, mortality","c(103010.778261822, -154973.667424095)"
SKAG38_T2,Skagway,1,1,2023,2021,2,2021KNP_COMP,1,"USGS, mortality","c(103008.912119146, -154973.726137597)"
MUIR361_T1,Muir,1,1,2023,2021,2,2021KNP_COMP,2,"USGS, mortality","c(102724.031143057, -153718.752233906)"
MUIR361_T2,Muir,1,1,2023,2021,2,2021KNP_COMP,2,"USGS, mortality","c(102722.165006953, -153718.810956404)"
MUIR603_T1,Muir,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(104036.038287372, -153078.594326559)"
LOST105_T1,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104510.377779997, -151154.787261646)"
LOST122_T1,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104578.746083126, -151214.220248081)"
LOST122_T2,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104576.879941639, -151214.278993543)"
LOST137_T1,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104589.231665058, -151268.8113908)"
REMO6464_T1,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95985.5414149834, -148148.035093424)"
REMO6020_T1,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95906.6427230383, -148167.742813975)"
REMO6051_T1,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95826.3893595598, -148205.21080321)"
REMO8448_T1,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98249.6552290685, -146798.246861762)"
REMO8587_T1,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97910.7586932083, -147270.806704703)"
REMO8598_T1,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97851.7408349972, -147326.527116374)"
REMO8596_T1,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97739.4991572893, -147307.499708659)"
REMO2246_T1,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97894.430634672, -147484.914761106)"
REMO2254_T1,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98007.7122191006, -147495.663361256)"
REMO2236_T1,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98145.8330505475, -147453.306008563)"
REMO2257_T1,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98353.1606602694, -147499.528048077)"
REMO5566_T1,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97226.6767589317, -147548.483859357)"
REMO5704_T1,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97172.0999270542, -148093.770886055)"
NEOL5_RA,New Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(113263.018686375, -173176.608574606)"
NEOL6_RA,New Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(113232.94618612, -173209.505412286)"
NEOL6_RB,New Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(113231.410075502, -173209.553648765)"
ORLA23_RA,Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(113432.300059708, -171007.281891708)"
ORLA23_RB,Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(113430.763955729, -171007.330141767)"
ORLA24_RA,Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(113370.734288689, -171014.052808275)"
ORLA24_RB,Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(113368.868007601, -171014.111429202)"
ORLA33_RA,Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(113424.628577464, -170997.576092239)"
ORLA34_RA,Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(113423.467756922, -170994.736550163)"
ORLA34_RB,Oriole Lake,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(113422.261830531, -170994.774429165)"
REMO850_RA,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97988.1449223088, -147546.434757337)"
REMO919_RA,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98398.501638469, -148055.146656154)"
REMO2391_RA,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98409.9341707324, -148051.056923377)"
REMO2470_RA,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97450.013639247, -147823.216179085)"
REMO3190_RA,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97799.1563623599, -147308.281639554)"
REMO3480_RA,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97792.7861216934, -147269.495225996)"
REMO3696_RA,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(96970.1663322466, -145741.293975939)"
REMO3903_RA,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97615.5004351487, -147106.541834371)"
SKAG22_RA,Skagway,1,1,2023,2021,2,2021KNP_COMP,2,"USGS, mortality","c(102971.964796049, -154961.140947011)"
SKAG44_RA,Skagway,1,1,2023,2021,2,2021KNP_COMP,2,"USGS, mortality","c(102969.419127523, -154966.988056235)"
SKAG44_RB,Skagway,1,1,2023,2021,2,2021KNP_COMP,2,"USGS, mortality","c(102970.387389924, -154965.337216091)"
SUWA10_RB,Suwanee,1,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(107709.673525261, -158147.753489477)"
SUWA15_RA,Suwanee,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(107434.798773901, -157818.547707775)"
SUWA16_RA,Suwanee,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(107430.250467774, -157812.726279615)"
SUWA18_RA,Suwanee,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(107597.028137287, -157928.424655927)"
SUWA24_RA,Suwanee,0,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(107339.238456239, -158311.668141022)"
SUWA24_RB,Suwanee,0,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(107337.372269217, -158311.726839151)"
SUWA26_RA,Suwanee,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(107228.029803013, -158277.923066745)"
SUWA27_RA,Suwanee,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(107223.168037038, -158314.453141868)"
SUWA27_RB,Suwanee,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(107221.962172164, -158314.491070374)"
SUWA44_RA,Suwanee,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(107214.521242178, -158309.361885081)"
SUWA44_RB,Suwanee,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(107213.315377355, -158309.399813599)"
SUWA45_RB,Suwanee,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(107218.259628274, -158317.887394002)"
SUWA47_RA,Suwanee,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(106999.265117685, -158094.204936265)"
SUWA48_RA,Suwanee,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(106978.332883591, -158174.418838654)"
SUWA48_RB,Suwanee,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(106976.796859973, -158174.46715221)"
SUWA49_RB,Suwanee,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(106978.932324655, -158203.307480531)"
BOCA1_R1,Board Camp,0,1,2022,2020,2,2020CASTLE,4,"USGS, mortality","c(114947.196745607, -182194.757046325)"
BOCA2_R1,Board Camp,1,1,2022,2020,2,2020CASTLE,3,"USGS, mortality","c(115092.759730447, -182371.815750769)"
BOCA5_R1,Board Camp,0,1,2022,2020,2,2020CASTLE,4,"USGS, mortality","c(115295.034697689, -182308.833658523)"
BOCA6_R1,Board Camp,0,1,2022,2020,2,2020CASTLE,4,"USGS, mortality","c(115490.788604139, -182491.724382555)"
GARF51_R1,Garfield,1,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(115275.099132103, -187464.268354533)"
GARF79_R1,Garfield,1,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(115291.960302552, -187868.726856607)"
GARF91_R1,Garfield,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(115285.895026292, -187852.038402698)"
GARF92_R1,Garfield,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(115343.404915647, -187940.31819858)"
GARF93_R1,Garfield,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(115445.795397272, -187903.059733397)"
GARF94_R1,Garfield,0,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(115449.296590735, -187742.345771937)"
HONO1_R1,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114601.540405105, -181608.270369032)"
HONO2_R1,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114582.752488516, -181700.864660359)"
HONO3_R1,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114432.894399598, -181693.430719547)"
HONO4_R1,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114211.372702027, -181474.570069524)"
HONO5_R1,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114124.490909367, -181606.31170958)"
HONO6_R1,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113884.456432047, -181632.167325438)"
HONO7_R1,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114196.047128165, -181588.382631177)"
HONO8_R1,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114200.152821015, -181597.930795325)"
HONO9_R1,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113779.775252658, -181597.50490632)"
HONO10_R1,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114145.516468826, -181663.634718626)"
HONO11_R1,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(114616.527753621, -181943.735505534)"
HONO12_R1,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114592.694940063, -181796.242243242)"
HONO13_R1,Homers Nose,1,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(114649.112937292, -181811.205936965)"
HONO14_R1,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(114663.570534718, -181826.350592263)"
HONO16_R1,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113915.163355843, -181967.634459053)"
REMO3189_R1,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97937.645841877, -147236.668825357)"
SOFO12_R1,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116408.889603606, -184002.177693877)"
GIFO10016_T,Giant Forest,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(109532.597358186, -160172.990082463)"
MARI447_t,Mariposa,1,1,2022,2022,0,2022WASHBURN,2,"USGS, mortality","c(35824.9820555813, -55563.6197617496)"
MARI681_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,3,"USGS, mortality","c(34194.8459984694, -56538.5890540672)"
MARI684_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,2,"USGS, mortality","c(34433.9681396997, -56610.992402121)"
MARI686_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,2,"USGS, mortality","c(34408.7844426462, -56608.6825285205)"
MARI688_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,2,"USGS, mortality","c(34386.3926079029, -56597.2046495918)"
MARI103_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,1,"USGS, mortality","c(34962.9287282167, -55479.2980986745)"
MARI127_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,1,"USGS, mortality","c(34393.3403217168, -57190.2600201182)"
MARI128_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,1,"USGS, mortality","c(34212.1577851376, -57192.2441037223)"
MARI129_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,1,"USGS, mortality","c(34189.48788239, -57181.048561295)"
MARI130_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,2,"USGS, mortality","c(34264.7059140495, -57169.1562494161)"
MARI131_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,2,"USGS, mortality","c(34239.9483669683, -57182.6489029033)"
MARI132_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,2,"USGS, mortality","c(34195.499368593, -57144.6155118756)"
MARI133_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,2,"USGS, mortality","c(34171.1338681031, -57148.0671160985)"
MARI174_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,1,"USGS, mortality","c(35794.2293067802, -55549.8563870788)"
MARI175_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,2,"USGS, mortality","c(35824.9820555813, -55563.6197617496)"
MARI183_t,Mariposa,1,1,2023,2022,1,2022WASHBURN,2,"USGS, mortality","c(35801.582161434, -55517.7802662943)"
